model,step,stage,anchor_loss,constitutive_loss,local_current_cv_loss,local_energy_cv_loss,external_robin_loss,interface_state_loss,interface_flux_loss,port_loss,ledger_loss,total_loss,finite
B1-R,1230,2,0.054945839777282915,0.0,2.4497085843325078e-11,0.07182544687577334,4.79649323255945e-05,0.03159702465043147,0.0012680717209626366,0.7265671169843188,0.998156201424075,2.1041910254987988,True
B1-R,1235,2,0.05495585817740571,0.0,1.0998093886758025e-10,0.069721839866761,4.78070371833571e-05,0.03158788373093448,0.006354098745578861,0.0478282956729762,0.9982680120272336,1.428587228077677,True
B1-R,1240,2,0.05496350160580069,0.0,1.165306239876149e-09,0.38212474136237845,0.00011143409008444388,0.07432567221039711,0.009950047968741611,0.6163197547571989,0.9982103875270298,2.35585954711014,True
B1-R,1245,2,0.05496855775188906,0.0,3.8534608466438784e-08,1.096436175553595,0.00018827517359720777,0.12656169251232072,0.15119719516056243,0.9511228436896879,0.9981193402675177,3.5984683496513346,True
B1-R,1250,2,0.05497197812012847,0.0,3.3361178295624638e-12,0.06886611259283039,4.6796103885437827e-05,0.03164062670233637,0.0016580353178104054,0.04306987459808086,0.9984035077903183,1.41854484370924,True
B1-R,1255,2,0.054973401618097856,0.0,1.79029805557386e-11,0.0674864620199235,4.666368750109945e-05,0.03159283174798083,0.00539354246497321,0.6816890783584024,0.9984245731982064,2.0595001595853795,True
B1-R,1260,2,0.054973446487806804,0.0,2.5984425795198663e-10,0.37282454023335254,0.00010862990725845275,0.0743994931577207,0.004380804137512761,0.8093132985374684,0.9984078073193821,2.534301805991573,True
B1-R,1265,2,0.05497273882395156,0.0,1.774744287485291e-08,1.0798400300922513,0.00018364827369979022,0.12658680167041703,0.01080398373717535,0.9621467733212384,0.9984297193442372,3.45285466830622,True
B1-R,1270,2,0.0549715588522162,0.0,1.46123727445544e-11,0.06728178273861313,4.5741063165695345e-05,0.031607033280187144,0.0016207208413634535,0.6536508374070372,0.9981919347046773,2.027255844310737,True
B1-R,1275,2,0.054970151639168525,0.0,4.172604094815074e-11,0.0653384433596776,4.560043424893418e-05,0.03157937535197557,0.006793614849336649,0.03633272884925505,0.9983082947889315,1.413248815870994,True
B1-R,1280,2,0.054968645641059376,0.0,4.387027891851526e-10,0.3582242198642363,0.00010635401017603557,0.07425280392586349,0.010619430863184185,0.6240942526550197,0.9982600759603009,2.3404003659227803,True
B1-R,1285,2,0.05496711874963935,0.0,1.6926343219713387e-08,1.0282021663073662,0.0001797748622212604,0.12635462147515386,0.019243243192543395,0.952223393677691,0.9982074138097683,3.399246223999284,True
B1-R,1290,2,0.05496595143569226,0.0,1.9869361665890444e-12,0.0646152749421828,4.4701059351074685e-05,0.03157396817746591,0.0015940367197349338,0.032626843653303664,0.9984341763295432,1.4037187580620298,True
B1-R,1295,2,0.054964867698015896,0.0,1.196557118093297e-11,0.06332376586692649,4.458740143040861e-05,0.03152660243374796,0.004726653783215071,0.6149478086809914,0.9984538648099481,1.9878476214783045,True
B1-R,1300,2,0.05496394232191063,0.0,2.1550110304618514e-10,0.34999890363633684,0.00010385128939872187,0.0742135784813166,0.0038193879879563045,0.8133253793747748,0.9984376182355785,2.514718430830416,True
B1-R,1305,2,0.05496331500856609,0.0,1.8770086250028634e-08,1.014198293357901,0.0001756387939397292,0.12626118626869165,0.011489799953795647,0.9629721792441198,0.9984577176121343,3.388371409043499,True
B1-R,1310,2,0.05496296032205247,0.0,1.1203411730131609e-11,0.06321492691898284,4.3760000736309215e-05,0.0315286793190892,0.0013430920676643,0.5905997806876118,0.9982254936612185,1.9597705342767688,True
B1-R,1315,2,0.05496283483620138,0.0,3.941138248923136e-11,0.06138175829669693,4.363985374073386e-05,0.03150128168623672,0.00569402557912021,0.027295451006122913,0.9983376061080369,1.3990679367503727,True
B1-R,1320,2,0.054962890823335164,0.0,3.607692740467937e-10,0.3366265163528877,0.00010182263229251028,0.07407463051204291,0.008715488065095332,0.6312327304589278,0.998289898816282,2.3238555413149733,True
B1-R,1325,2,0.054963092788972934,0.0,1.4258329802680797e-08,0.966492278179139,0.00017218127713856962,0.126056192761693,0.018053232185391007,0.953229426123487,0.9982373053714627,3.3370560941015057,True
B1-R,1330,2,0.0549637073660463,0.0,1.932568304083054e-12,0.06077011248932714,4.2828357685391834e-05,0.031501092532888984,0.0013098892946625206,0.024405481038973633,0.9984614364572644,1.391309377002966,True
B1-R,1335,2,0.0549644079592892,0.0,1.0571851477781954e-11,0.059556719793861956,4.2731113326332044e-05,0.03145921007177812,0.003959834439980852,0.5569677818913441,0.9984793377015658,1.925287654818875,True
B1-R,1340,2,0.05496522306540631,0.0,2.8405612210548e-10,0.3293280509668172,9.957219852018017e-05,0.07405335919710102,0.0031123832536314377,0.8170065080684769,0.9984642791962249,2.4968902684918595,True
B1-R,1345,2,0.05496625630372447,0.0,1.8446078272400426e-08,0.9547172890147624,0.00016846098813270676,0.12599675864824122,0.0076045053094378375,0.96372840345971,0.9984834847107338,3.3255302020957185,True
B1-R,1350,2,0.054967507140364795,0.0,8.862061692201973e-12,0.05952815952897492,4.198377561185296e-05,0.03146738559234986,0.0011269133934081227,0.535659134188761,0.9982554807099084,1.9009165928997003,True
B1-R,1355,2,0.054968886267974804,0.0,3.771511626637542e-11,0.05779372909156414,4.188108503438801e-05,0.03144191954515863,0.004878372435212327,0.020198650535057285,0.9983637118677002,1.3875626959373162,True
B1-R,1360,2,0.05497035574945048,0.0,3.0282270970191277e-10,0.3170308773766594,9.775442897380528e-05,0.07394172461069255,0.007389300918347384,0.6378157360431534,0.9983166659329467,2.309443838360848,True
B1-R,1365,2,0.05497190266808458,0.0,1.2187228009804018e-08,0.9104706594570876,0.00016535902785720668,0.12583498155929423,0.01505107200381554,0.9541529167081123,0.9982650285527207,3.2787995428365386,True
B1-R,1370,2,0.05497376630597887,0.0,1.862037458540439e-12,0.057276866696723695,4.114476486004617e-05,0.03144724126811264,0.0011162739952680944,0.017967557899996475,0.9984858048087304,1.3812037209654477,True
B1-R,1375,2,0.054975648671052015,0.0,9.235107675497285e-12,0.05613313139131468,4.1061550345598695e-05,0.03140990231128112,0.0034071178725357427,0.5062668941485617,0.9985020928753556,1.8706384435138896,True
B1-R,1380,2,0.05497757633652874,0.0,3.8156117467452385e-10,0.31052811777737027,9.57202390886726e-05,0.07393435335506555,0.002632223959195055,0.8203963002098764,0.9984880421501625,2.4809626397549636,True
B1-R,1385,2,0.05497964675278391,0.0,1.878538921877237e-08,0.9005814904501067,0.00016199558920559822,0.12579933367983187,0.0062457484347434745,0.9644238094607799,0.9985061331695051,3.2706167633334817,True
B1-R,1390,2,0.05498188855329912,0.0,7.214072437616014e-12,0.05617058251756374,4.038308985221576e-05,0.031421834968447915,0.0009682792558064943,0.4875156831609875,0.9982822168708273,1.8493084226371947,True
B1-R,1395,2,0.054984191579431185,0.0,3.6101446171231225e-11,0.05452560407315451,4.0295304872201994e-05,0.03139766261523828,0.00425245674615923,0.014670529918884316,0.9983869600546644,1.3781944666462302,True
B1-R,1400,2,0.054986528641512836,0.0,2.5949399717697565e-10,0.29917323880304125,9.408398672877704e-05,0.0738422778856949,0.006380021369741362,0.6439054328854302,0.9983405100342748,2.29666820843197,True
B1-R,1405,2,0.054988904008798446,0.0,1.072265274967376e-08,0.8593912265190653,0.00015920002141992876,0.1256685070378565,0.012453103014479211,0.9550035995853199,0.9982897550424681,3.2259099219872542,True
B1-R,1410,2,0.054991533049636956,0.0,1.8148597992065103e-12,0.05408930999118197,3.9623980487318164e-05,0.03140667115526392,0.0009654653790121273,0.012975363587088375,0.9985075330989531,1.3729416324419865,True
B1-R,1415,2,0.054994141591599106,0.0,8.175197343443443e-12,0.053008583051312785,3.955287921985693e-05,0.031372913359293986,0.002969908991342186,0.46170179748826534,0.9985223475639308,1.8225858112995357,True
B1-R,1420,2,0.05499675249316439,0.0,4.954710638317874e-10,0.29335835995241993,9.223683272925963e-05,0.07384433516140981,0.0022567225547606125,0.8235276337615473,0.9985092244619398,2.4665722756861,True
B1-R,1425,2,0.05499945557269713,0.0,1.909228953964971e-08,0.8511074235299164,0.00015614555547937046,0.12564963186321146,0.005221635004241617,0.9650653599421875,0.9985263009630658,3.2207237938138773,True
B1-R,1430,2,0.055002300336507395,0.0,5.985908134165531e-12,0.05310049885275927,3.893415059477026e-05,0.03138749998501922,0.0008418215393387551,0.44511961293238334,0.998306016285105,1.803805885433723,True
B1-R,1435,2,0.055005160225363385,0.0,3.481670512957222e-11,0.051537401834987416,3.8859231093356557e-05,0.0313643009292884,0.0037459125638525824,0.01041855227948861,0.9984076106438904,1.3705384386442343,True
B1-R,1440,2,0.05500801550565183,0.0,2.2801254218840977e-10,0.28283800636909134,9.075810690806595e-05,0.07376731177083595,0.005571665226892423,0.6495538780700635,0.9983616740884595,2.285223371388523,True
B1-R,1445,2,0.05501088270151956,0.0,9.710555900743272e-09,0.8126455123893775,0.00015361615884864992,0.12554265237384246,0.010507928918581941,0.9557895786378161,0.998311626920344,3.1780053386169644,True
B1-R,1450,2,0.05501395677081625,0.0,1.7861527241682771e-12,0.0511700672687978,3.8244514331768454e-05,0.03137604695618261,0.000844035999921357,0.009161476129837514,0.9985269069875189,1.3661865617124573,True
B1-R,1455,2,0.05501698379774663,0.0,7.327901950641331e-12,0.05014671792052927,3.81839391407941e-05,0.0313451856594399,0.0026157422971467485,0.4223491632265886,0.9985403738000547,1.780120285838961,True
B1-R,1460,2,0.055019983396514996,0.0,6.141015140978358e-10,0.2776220159070686,8.907394193729325e-05,0.07377626365377124,0.0019565810088113065,0.8264281400333363,0.9985281093026486,2.4535001014442495,True
B1-R,1465,2,0.055023038505861654,0.0,1.935748776393934e-08,0.805736179169993,0.00015083117490840472,0.12553616420244784,0.004440475487111809,0.965658899985039,0.9985442602700491,3.175182022176345,True
B1-R,1470,2,0.055026214346285504,0.0,5.053798017131102e-12,0.050283631870878955,3.761738756672427e-05,0.031361680606084005,0.000739394260032452,0.4076199694514976,0.9983271974455745,1.7635005627581157,True
B1-R,1475,2,0.05502937286304386,0.0,3.3745826183595516e-11,0.04879584844494162,3.755363592719511e-05,0.03133922539723204,0.003329832271338965,0.007209524704416506,0.9984259489507403,1.3642847977535617,True
B1-R,1480,2,0.05503250025224193,0.0,2.0455340654430063e-10,0.2678451460823718,8.773284590821983e-05,0.07371094602646956,0.0049145929950480255,0.654805434611058,0.99838045771163,2.2749068117382487,True
B1-R,1485,2,0.0550356221964651,0.0,8.99797010703473e-09,0.769723743569321,0.0001485345549748741,0.12544764700594077,0.008981694358353283,0.9565177110185962,0.998330997646037,3.1343284481335187,True
B1-R,1490,2,0.05503891627542003,0.0,1.7682579936268147e-12,0.04848778313207494,3.698855809175863e-05,0.03135296290249915,0.0007449005489355958,0.006312034606271494,0.9985441760370684,1.3606734271638097,True
B1-R,1495,2,0.055042146508976784,0.0,6.635155973052933e-12,0.04751692851019323,3.6937182213400464e-05,0.03132446651026865,0.0023245168895537176,0.3874551648390236,0.9985564065539896,1.7424251530367614,True
B1-R,1500,2,0.05504532979306978,0.0,7.297736189925308e-10,0.26315314468142254,8.619164943080566e-05,0.07372479750626242,0.001713263957531109,0.8291213696475368,0.9985449368823792,2.441570354019685,True
P0-RCV,1,1,0.04168075897463971,0.0,0.0,0.0,661.6150749069202,0.005489231351405212,0.0,0.0,0.0,661.8289679331448,True
P0-RCV,5,1,0.03761038763397265,0.0,0.0,0.0,579.8294056624192,0.003222042956513476,0.0,0.0,0.0,580.0206796435456,True
P0-RCV,10,1,0.03219932913323375,0.0,0.0,0.0,109.4592583503951,0.0012738919867965699,0.0,0.0,0.0,109.62152888804808,True
P0-RCV,15,1,0.026347334802480818,0.0,0.0,0.0,87.82311873472199,0.0019336249435744641,0.0,0.0,0.0,87.95678903367796,True
P0-RCV,20,1,0.02175539304921818,0.0,0.0,0.0,98.85800395067494,0.019462235286805008,0.0,0.0,0.0,98.98624315120784,True
P0-RCV,25,1,0.019704276820029384,0.0,0.0,0.0,73.49064072083138,0.0650767830868133,0.0,0.0,0.0,73.65423888801834,True
P0-RCV,30,1,0.018745516524885045,0.0,0.0,0.0,9.137125840221238,0.014986971523221326,0.0,0.0,0.0,9.245840394368884,True
P0-RCV,35,1,0.0180246418877621,0.0,0.0,0.0,4.631081567389674,0.01638817328383713,0.0,0.0,0.0,4.7375929501123215,True
P0-RCV,40,1,0.01818922519063957,0.0,0.0,0.0,3.8354919158412994,0.04477347105410625,0.0,0.0,0.0,3.9712115128486034,True
P0-RCV,45,1,0.017794500890172822,0.0,0.0,0.0,2.9447223502731905,0.08343977839575778,0.0,0.0,0.0,3.1171346331198126,True
P0-RCV,50,1,0.017539173164758663,0.0,0.0,0.0,0.45774739563831296,0.01947689968918184,0.0,0.0,0.0,0.5649201611512882,True
P0-RCV,55,1,0.017388772853016054,0.0,0.0,0.0,0.38284440984929224,0.018073654024223628,0.0,0.0,0.0,0.48786192813859613,True
P0-RCV,60,1,0.017306154479225396,0.0,0.0,0.0,0.45896237913908466,0.044843652737047136,0.0,0.0,0.0,0.5903368042722588,True
P0-RCV,65,1,0.01705339699640184,0.0,0.0,0.0,0.5694962063981998,0.07713459370836627,0.0,0.0,0.0,0.7318977850885753,True
P0-RCV,70,1,0.016766492953264264,0.0,0.0,0.0,0.13755314335654578,0.016871529238897915,0.0,0.0,0.0,0.23825713736176504,True
P0-RCV,75,1,0.016565171079843365,0.0,0.0,0.0,0.16258203084114686,0.014102679537031084,0.0,0.0,0.0,0.2595105657773948,True
P0-RCV,80,1,0.016404272164144102,0.0,0.0,0.0,0.2540826363795521,0.03546851689898339,0.0,0.0,0.0,0.371572514099256,True
P0-RCV,85,1,0.016195305216219445,0.0,0.0,0.0,0.33663127436500995,0.06321745044236168,0.0,0.0,0.0,0.48082525088846884,True
P0-RCV,90,1,0.016017428872377195,0.0,0.0,0.0,0.08034037912274294,0.013069312348701803,0.0,0.0,0.0,0.1734968358333307,True
P0-RCV,95,1,0.0158552795145743,0.0,0.0,0.0,0.09394420485208368,0.011169339562057734,0.0,0.0,0.0,0.18438994198701292,True
P0-RCV,100,1,0.015699852930656833,0.0,0.0,0.0,0.1280418033574489,0.030324772399136852,0.0,0.0,0.0,0.23686584040986994,True
P0-RCV,105,1,0.015556579467462502,0.0,0.0,0.0,0.1806163382112545,0.05419878386870116,0.0,0.0,0.0,0.31259801941726817,True
P0-RCV,110,1,0.015412344718249251,0.0,0.0,0.0,0.05086214612353236,0.010484575435638705,0.0,0.0,0.0,0.13840844515041734,True
P0-RCV,115,1,0.015286528863367607,0.0,0.0,0.0,0.0713883244990374,0.007620336802789669,0.0,0.0,0.0,0.1554413056186651,True
P0-RCV,120,1,0.015177106746977356,0.0,0.0,0.0,0.1088870210910079,0.02092375323489474,0.0,0.0,0.0,0.2056963080607894,True
P0-RCV,125,1,0.015112636587101581,0.0,0.0,0.0,0.14442673105046777,0.0396973090488617,0.0,0.0,0.0,0.2596872230348374,True
P0-RCV,130,1,0.015000427984813262,0.0,0.0,0.0,0.03626262439242901,0.007683494633803206,0.0,0.0,0.0,0.11894825895029854,True
P0-RCV,135,1,0.014929195676464835,0.0,0.0,0.0,0.04643743063699555,0.0059117195766483594,0.0,0.0,0.0,0.12699512859596807,True
P0-RCV,140,1,0.014866404747690829,0.0,0.0,0.0,0.056462781938829296,0.01881784367094087,0.0,0.0,0.0,0.1496126493482243,True
P0-RCV,145,1,0.014806519974929112,0.0,0.0,0.0,0.0780603470790317,0.03594705964044308,0.0,0.0,0.0,0.18804000659412035,True
P0-RCV,150,1,0.014777789189946305,0.0,0.0,0.0,0.023774196959736663,0.006373490772428273,0.0,0.0,0.0,0.10403663368189646,True
P0-RCV,155,1,0.014722740270713599,0.0,0.0,0.0,0.038040896575746865,0.004035530171053808,0.0,0.0,0.0,0.11569012810036867,True
P0-RCV,160,1,0.014682469451630768,0.0,0.0,0.0,0.05287503464989786,0.011936483735183424,0.0,0.0,0.0,0.1382238656432351,True
P0-RCV,165,1,0.014693649208403263,0.0,0.0,0.0,0.06700934707278791,0.024274100311364025,0.0,0.0,0.0,0.16475169342616824,True
P0-RCV,170,1,0.014641477539987173,0.0,0.0,0.0,0.017483045277466223,0.004564002586882905,0.0,0.0,0.0,0.09525443556428499,True
P0-RCV,175,1,0.014640733804887025,0.0,0.0,0.0,0.024729104100222457,0.003196103730904643,0.0,0.0,0.0,0.10112887685556222,True
P0-RCV,180,1,0.014632113195011311,0.0,0.0,0.0,0.02527108682749548,0.012302158325186828,0.0,0.0,0.0,0.11073381112773886,True
P0-RCV,185,1,0.01460415624521921,0.0,0.0,0.0,0.033445966564878485,0.02504978415794258,0.0,0.0,0.0,0.1315165319489171,True
P0-RCV,190,1,0.01462917677828986,0.0,0.0,0.0,0.011350207864063143,0.004432729955779157,0.0,0.0,0.0,0.0889288217112916,True
P0-RCV,195,1,0.014622465703120438,0.0,0.0,0.0,0.021525656279438938,0.002514529273275677,0.0,0.0,0.0,0.0971525140683168,True
P0-RCV,200,1,0.014609778949889926,0.0,0.0,0.0,0.026339061330100784,0.007612414547658008,0.0,0.0,0.0,0.10700037062720844,True
P0-RCV,205,1,0.0146308348520667,0.0,0.0,0.0,0.03115929630633387,0.016518533965638488,0.0,0.0,0.0,0.12083200453230586,True
P0-RCV,210,1,0.014621837130416277,0.0,0.0,0.0,0.008571805033174028,0.0030309898868052607,0.0,0.0,0.0,0.08471198057206068,True
P0-RCV,215,1,0.014640000398314297,0.0,0.0,0.0,0.013814096838117632,0.0020264389309428885,0.0,0.0,0.0,0.08904053776063199,True
P0-RCV,220,1,0.014643500236107807,0.0,0.0,0.0,0.011039917586473911,0.00913060753107671,0.0,0.0,0.0,0.09338802629808965,True
P0-RCV,225,1,0.014626697855100264,0.0,0.0,0.0,0.01360216191705129,0.019427581508785458,0.0,0.0,0.0,0.10616323270133807,True
P0-RCV,230,1,0.014659685783881205,0.0,0.0,0.0,0.005443568838280543,0.0036179355455202835,0.0,0.0,0.0,0.08235993330320684,True
P0-RCV,235,1,0.014670560179837056,0.0,0.0,0.0,0.012905637914789991,0.0019287002116935555,0.0,0.0,0.0,0.08818713902566883,True
P0-RCV,240,1,0.01466040957098378,0.0,0.0,0.0,0.013385454388287595,0.00577433064563995,0.0,0.0,0.0,0.09246183288884643,True
P0-RCV,245,1,0.014669468743875737,0.0,0.0,0.0,0.014331154507128775,0.013192964421758775,0.0,0.0,0.0,0.10087146264826621,True
P0-RCV,250,1,0.01467810810738742,0.0,0.0,0.0,0.00425751337259001,0.0023565428711803784,0.0,0.0,0.0,0.0800045967807075,True
P0-RCV,255,1,0.014689324246840885,0.0,0.0,0.0,0.008132415654592298,0.0015595511715172027,0.0,0.0,0.0,0.08313858806031393,True
P0-RCV,260,1,0.014686232649910105,0.0,0.0,0.0,0.004600863773997992,0.007707682292271312,0.0,0.0,0.0,0.08573970931581983,True
P0-RCV,265,1,0.014671674841021089,0.0,0.0,0.0,0.005027236261237744,0.01678303479981341,0.0,0.0,0.0,0.09516864526615659,True
P0-RCV,270,1,0.014695332991256974,0.0,0.0,0.0,0.0026159732964794492,0.0032708262613775113,0.0,0.0,0.0,0.07936346451414182,True
P0-RCV,275,1,0.014704624105977329,0.0,0.0,0.0,0.008248765786924066,0.001710450517964624,0.0,0.0,0.0,0.08348233683477532,True
P0-RCV,280,1,0.014691148742643767,0.0,0.0,0.0,0.006978361103113441,0.005020991840633326,0.0,0.0,0.0,0.0854550966569656,True
P0-RCV,285,1,0.014687542461512444,0.0,0.0,0.0,0.006481399443886562,0.011865529691031764,0.0,0.0,0.0,0.09178464144248054,True
P0-RCV,290,1,0.014697801245299583,0.0,0.0,0.0,0.002155116425375384,0.002082668562408004,0.0,0.0,0.0,0.0777267912142813,True
P0-RCV,295,1,0.014697827943678694,0.0,0.0,0.0,0.00509497012904917,0.0013785039849184486,0.0,0.0,0.0,0.07996261383236108,True
P0-RCV,300,1,0.014685204055878618,0.0,0.0,0.0,0.0017846355136434465,0.007112201439872567,0.0,0.0,0.0,0.0823228572329091,True
P0-RCV,301,2,0.014682344306472896,0.3116097652429538,0.0017438871521203393,7.620065980969629,0.004698214743646557,0.01160437497804129,1.813315078445497,1.6748685936758088,0.19485890121546984,11.706176517955532,True
P0-RCV,305,2,0.01562609834669376,0.32763709716094913,0.0014283007552438663,9.803474229294796,0.00022062217875212087,0.016666549398121996,1.758643035445728,0.5102666458599097,0.16179724403394233,12.65826421586091,True
P0-RCV,310,2,0.017855552704840922,0.06496000653280305,0.0002910008707142815,1.5218629124974554,0.0005668029966113731,0.008180388233366665,1.3883670635598644,23632.22312789956,0.8520447189423983,23636.148678556718,True
P0-RCV,315,2,0.01781835205280621,0.06454420968545448,0.00048031561019164107,0.5575926133119311,0.0022992137654533956,0.0031596855083130533,1.275169404090363,9306.302329057624,0.8010815453271356,9309.095747805186,True
P0-RCV,320,2,0.015328301633321398,0.1595584503702595,0.000908390612815122,2.27622025405641,0.03193408489584595,0.01152097001580696,1.121854017334849,202.36507214170433,0.7050897150842874,206.7487995322412,True
P0-RCV,325,2,0.016412020913479503,0.2860677330333027,0.0008540068356707807,3.9596741564667948,0.1109756536011528,0.02760937441902115,0.9485675986103532,0.33569036683671555,0.20336022601767792,5.954859220388086,True
P0-RCV,330,2,0.017138499378238747,0.06866169843922652,0.00021504872244855358,0.5496560737318137,0.04007616411970347,0.005656100472630158,0.6875557325037516,4837.013367263372,0.8756028617725977,4839.326483440025,True
P0-RCV,335,2,0.01895914487505912,0.06930609071527868,0.00015497198576708732,0.3316664325143407,0.05136565907594949,0.0055668520438607455,0.521298977506915,9904.522960903465,0.8749449813908496,9906.472060593074,True
P0-RCV,340,2,0.020523475401859684,0.17210552026056494,0.0001763584503779102,1.8493781131096458,0.17018655089303675,0.025157243194312257,0.3277899883150765,15.714978828769402,0.7188655280872112,19.081255508088926,True
P0-RCV,345,2,0.021296544373645754,0.28699464703096983,0.00021806941880983318,3.719198584300142,0.35215613634958864,0.049509761395314295,0.25788180206278977,0.016835331831299004,0.2473816171954707,5.036658671452613,True
P0-RCV,350,2,0.02195359349668921,0.0756173852229092,4.8037133122460125e-05,0.4175627910116142,0.09961723474335019,0.01024768713610991,0.21670296283834076,5790.059548249242,0.9126490054315279,5791.901761320242,True
P0-RCV,355,2,0.022813931977224425,0.07482921246654145,0.00012168123730383464,0.202163725419502,0.10780816267761398,0.0060975817446385135,0.22093228800081455,2228.0014399019956,0.8785801099553505,2229.6060423233835,True
P0-RCV,360,2,0.023724470810400047,0.1843124082311021,0.00015346122938820187,1.0194256630570304,0.2939216574073451,0.022217206920166398,0.15366316617158343,47.019387078426654,0.7659894346459029,49.57769243014117,True
P0-RCV,365,2,0.02464997704020736,0.3024078259391476,0.00012743674501132052,2.2909902736534984,0.5532593900641735,0.04805513382323606,0.1162431412134754,0.025122324936860896,0.1973583595828602,3.6568137711593005,True
P0-RCV,370,2,0.02549427835945974,0.07972735541789641,3.1271988285163944e-05,0.265908678276191,0.14806919944562874,0.009887145137573801,0.09177861004564328,1401.3758537041206,0.9248321025237995,1403.023559458753,True
P0-RCV,375,2,0.026189138114885463,0.07932128920432824,2.7007571707928185e-05,0.1886238108344826,0.1563773470307761,0.008520620834406762,0.09631306920918432,2993.382683402131,0.9270753485043561,2994.969887585895,True
P0-RCV,380,2,0.026770973955295665,0.18928752740813337,3.907162883299159e-05,1.028618498088372,0.3985260635476075,0.0292949366270084,0.06566783578424865,3.441817995364217,0.7197696838449575,6.006876482069856,True
P0-RCV,385,2,0.027235960705811572,0.2974888901841238,4.9156487741154365e-05,2.3280853012145437,0.7154485156465459,0.056495351300820965,0.056516920190793705,0.23687370691994877,0.18584572804865726,4.012983373522233,True
P0-RCV,390,2,0.027729990301745094,0.08224121965499877,1.0665723355477151e-05,0.2514960931258011,0.18595489945619223,0.0126254472698407,0.053556200663476355,2040.9349114401712,0.9435264088091462,2042.6029723263828,True
P0-RCV,395,2,0.02818657461386142,0.08091657350061995,3.9325006187201386e-05,0.13052787758475107,0.1910701894727691,0.007847588232820862,0.06419282645362807,791.697135111754,0.9109404967952287,793.2236028618694,True
P0-RCV,400,2,0.028618349713600597,0.19431223469392508,4.8305132271443756e-05,0.690119448244999,0.4722266725169495,0.02662073274987181,0.04941130237301636,15.017791461202052,0.7805531136398725,17.37417501912096,True
P0-RCV,405,2,0.029060135483921192,0.3079787419615913,4.708817187176673e-05,1.614661238479696,0.8346399525918413,0.053483917669914886,0.04218553991492868,0.21962038583843105,0.1378503075562453,3.3557678496041254,True
P0-RCV,410,2,0.02947186898851932,0.08292633233212715,1.3051758549931317e-05,0.1813440872536588,0.214465116225742,0.010862241648021633,0.037637362211131446,554.8322904992948,0.9406670573726201,556.4475650930392,True
P0-RCV,415,2,0.029876918039287603,0.08238831866287552,1.172475628352582e-05,0.1325433467966239,0.21953298261787607,0.009514191144216479,0.041936102150061896,1218.219055706719,0.945900428436278,1219.8002673914798,True
P0-RCV,420,2,0.030262908435759638,0.19332090372273303,1.8856838849348372e-05,0.7210812350187769,0.5343432912078634,0.030774825812721684,0.02982495618594718,0.7583738482037663,0.6929952912407704,3.1120477504102264,True
P0-RCV,425,2,0.03058272216541053,0.2979077338499989,2.395953529799271e-05,1.6931047878900065,0.9313355263079948,0.05842110384469476,0.026768641076869215,0.4354037741480565,0.10190216652489029,3.6977813040048613,True
P0-RCV,430,2,0.03095179694319635,0.08400926536984595,5.275380589024146e-06,0.18143326793075334,0.2371047532031173,0.013278758207287005,0.026475392643786042,890.2530208658665,0.9547928495570412,891.9048794128748,True
P0-RCV,435,2,0.03127837785411452,0.08273998087539004,2.2041224041993075e-05,0.09510161797749803,0.24017868782371105,0.008612244444224672,0.033084215037175985,344.38117248710637,0.9196150481162219,345.9169182118752,True
P0-RCV,440,2,0.031578231244913185,0.19649087580936742,2.6170760217677148e-05,0.5061805015295364,0.5782575500782166,0.028304643140860966,0.026007874429227588,5.359693702561947,0.766915773572779,7.619768248106719,True
P0-RCV,445,2,0.031877593651964735,0.306881964265719,2.6779038959806873e-05,1.2245917225287517,1.001883223774981,0.05580865735133891,0.0228119539333206,0.4027761999644788,0.06761716684207102,3.2417856359594444,True
P0-RCV,450,2,0.032153523372446285,0.08392904598385617,7.58687887751138e-06,0.13906958875111528,0.25381349291937566,0.011486226360230601,0.021000166961121083,256.68055707189336,0.945229269143951,258.29586006575414,True
P0-RCV,455,2,0.032430603522323846,0.08336536474562689,6.966397997822947e-06,0.1014747301296071,0.25672834992687493,0.01013963478061181,0.024120672765613645,579.046187801464,0.9526478640658247,580.6368244018878,True
P0-RCV,460,2,0.03270073106339485,0.19374877226811102,1.1781071032130093e-05,0.5534179569409036,0.6142129483250064,0.03197454189352825,0.017350735412558094,0.10357203791543311,0.6567666744662131,2.3345591036097595,True
P0-RCV,465,2,0.032908233872366334,0.2949192541072671,1.4963777081862352e-05,1.3192085132724518,1.0579706656770278,0.06007643008011799,0.01585984128128607,0.5740934440782777,0.03643147923433384,3.5231157608696764,True
P0-RCV,470,2,0.03317224362190114,0.0843720824541768,3.383032224098351e-06,0.14399455333996256,0.2669293357722503,0.013785368747012557,0.01606237972903152,445.55273705379904,0.9584705290841307,447.2022159040673,True
P0-RCV,475,2,0.033404828595744396,0.0831701450288123,1.5067449199830168e-05,0.07500240820719982,0.2686525387450861,0.009126165326966064,0.020480483141001656,171.06274317061644,0.9196733146274851,172.60588743612092,True
P0-RCV,480,2,0.03361695079296256,0.1960558035819771,1.757314122709875e-05,0.3991867642549016,0.6398338175655489,0.029491121711219814,0.01618792819068354,1.9765849194858924,0.7453950819699617,4.170837763866225,True
