seed,mode,device_voltage_V,certified_same_voltage_pair,reference_current_separation,predicted_current_separation,reference_temperature_rise_separation,predicted_temperature_rise_separation,current_separation_relative_error,temperature_separation_relative_error,maximum_separation_relative_error,direct_assignment_joint_error,swapped_assignment_joint_error,head_swap
20260809,H0,0.975,False,0.9906528951898745,0.4311525002923186,0.9938437949616564,0.0,0.5647794475887729,1.0,1.0,0.8405571398377361,0.8407224989583354,False
20260809,H0,1.0,False,0.9907753306007241,0.4373086491088788,0.9938844642605219,0.0,0.5586197641359004,1.0,1.0,1.040241600129555,1.0404799039533033,False
20260809,H0,1.025,False,0.9908500436200138,0.44345413241463694,0.9939074553741544,0.0,0.5524508120376089,1.0,1.0,1.2469615629510593,1.247321338711952,False
20260809,H0,1.05,False,0.9909063258614309,0.4493117275134524,0.9939208802322047,0.0,0.5465648812738688,1.0,1.0,1.4215655279423982,1.4221297257453074,False
20260809,H0,1.075,False,0.9940954928340616,0.4547867650918556,0.9941769534819453,0.0,0.542511993696595,1.0,1.0,1.5368706891348598,1.537493238043653,False
20260809,H0,1.1,False,0.9941967521174749,0.4599010469915649,0.9942424653523907,0.0,0.5374144544205646,1.0,1.0,1.6364897692152565,1.63729357303443,False
20260809,H0,1.125,False,0.9942511506928483,0.464762947497818,0.9942820181513491,0.0,0.5325497514647624,1.0,1.0,1.7080496202950384,1.7090015096018907,False
20260809,H0,1.15,False,0.9942858026258266,0.46952791360470897,0.994308996657931,0.0,0.5277736920664816,1.0,1.0,1.7570930024244882,1.7581402626610838,False
20260809,H0,1.175,False,0.9943090150050008,0.4743265406755183,0.994327940895354,0.0,0.5229586240117388,1.0,1.0,1.7896140808760617,1.7906882632553827,False
20260809,H0,1.2,False,0.9943246772840848,0.47917532161163195,0.9943411591404221,0.0,0.5180896818125248,1.0,1.0,1.8112657662501983,1.8122973527930784,False
20260809,H0,1.225,False,0.9943349797329015,0.4839367659428621,0.9943500517556412,0.0,0.5133061032682795,1.0,1.0,1.8258436604950683,1.826790708868936,False
20260809,H0,1.25,False,0.9943412993652937,0.48839529675661514,0.9943555625876341,0.0,0.5088252926149535,1.0,1.0,1.8339905254637396,1.8348451475425294,False
20260809,H0,1.275,False,0.9943445688716509,0.49236233588620737,0.9943583738084858,0.0,0.5048373055982759,1.0,1.0,1.8339329125737325,1.8347041610556658,False
20260809,H0,1.3,False,0.994345454461932,0.49569816344039985,0.9943590024524221,0.0,0.501482949194316,1.0,1.0,1.8233385390141064,1.8240392735812838,False
20260809,H0,1.3250000000000002,False,0.9943444505676845,0.4983029911507154,0.9943578530437691,6.435367684430538e-15,0.4988628026573411,0.9999999999999936,0.9999999999999936,1.8004736703316653,1.8011160257224081,False
20260809,H0,1.35,True,0.9943419342026315,0.5001164042822857,0.9943552484560396,0.0,0.49703780251073104,1.0,1.0,1.7646452017407552,1.7652397326185831,False
20260809,H0,1.375,False,0.9943381981768717,0.5011212316058501,0.9943514493031569,0.0,0.49602536388055846,1.0,1.0,1.7162796861179754,1.7168354744090801,False
20260809,H0,1.4,False,0.9943334725622653,0.5013447278997096,0.9943466670830368,0.0,0.4957981987594053,1.0,1.0,1.6567969877487563,1.6573218769937679,False
20260809,H0,1.425,False,0.9943279393167559,0.500854571552761,0.9943410735373873,0.0,0.49628834537535066,1.0,1.0,1.5883597403156773,1.5888605141452246,False
20260809,H0,1.4500000000000002,False,0.9943217427389053,0.49975016379126125,0.9943348078373144,0.0,0.49739592094740254,1.0,1.0,1.513566636076114,1.5140491335548183,False
20260809,H0,1.475,False,0.994314997261829,0.4981511159794278,0.9943279823219247,0.0,0.49900070163756,1.0,1.0,1.4351494165927292,1.4356186110579314,False
20260809,H0,1.5,False,0.9943077934648182,0.49618516835311793,0.9943206873573239,0.0,0.500974274148969,1.0,1.0,1.3557181391271687,1.3561782036083248,False
20260809,H0,1.525,False,0.9943002028065141,0.4939774478459534,0.9943129945748042,6.841957214329526e-15,0.5031908407021828,0.9999999999999931,0.9999999999999931,1.2775789282492491,1.27803329981417,False
20260809,H0,1.55,True,0.9942922814444033,0.49164227035511726,0.9943049612787327,0.0,0.5055354652447758,1.0,1.0,1.2026299959485787,1.2030814418284899,False
20260809,H1,0.75,True,0.4330624854423076,0.4198275820427533,0.4334179118904736,0.41956006678846847,0.030561186536480652,0.031973401933390884,0.031973401933390884,0.6552170924530039,0.6004966066297888,True
20260809,H1,0.775,False,0.43399339950473514,0.4198270488928499,0.43437572905347316,0.41957081265056756,0.032641857291036275,0.03408320357853848,0.03408320357853848,0.6556140244429659,0.600782941388496,True
20260809,H1,0.8,False,0.4349595692265123,0.4198287646435551,0.43537017235712894,0.41945899276745124,0.034786692036375376,0.03654632448413563,0.03654632448413563,0.6558844063709153,0.6009379625148035,True
20260809,H1,0.825,False,0.4359615105377544,0.4198363212358636,0.43640180719644023,0.4190299425489104,0.03698764434961358,0.03980704103663374,0.03980704103663374,0.655802301526927,0.6007346139808853,True
20260809,H1,0.85,False,0.4369997663143146,0.4198644080835239,0.43747125494211486,0.41753350565011194,0.039211367034155356,0.045574992794991845,0.045574992794991845,0.6544924141787498,0.5992937502562374,True
20260809,H1,0.875,False,0.43807490739504795,0.4199738481223397,0.43857911059980725,0.4120830491672595,0.041319552814252085,0.060413414118860635,0.060413414118860635,0.6485198289744897,0.5931712041435211,True
20260809,H1,0.9,False,0.43918753440807284,0.42041158965971026,0.4397260615151122,0.3925129502979784,0.04275154296824108,0.10736937231888677,0.10736937231888677,0.6249126005301796,0.5694812671562983,True
20260809,H1,0.925,False,0.44033827752632887,0.4219565327959148,0.44091277439587406,0.3380680623979548,0.041744598797262195,0.23325409915563033,0.23325409915563033,0.549075492892038,0.49673526326180817,True
20260809,H1,0.95,True,0.9902742947429363,0.4256518291823958,0.9937416252885147,0.257735677784757,0.5701677490347359,0.7406411573934742,0.7406411573934742,0.7004081493826266,0.638396884811806,True
20260809,H1,0.975,False,0.9906528951898745,0.4311525002923186,0.9938437949616564,0.19663458082472832,0.5647794475887729,0.802147397989928,0.802147397989928,0.7297536172608163,0.7817562451845872,False
20260809,H1,1.0,False,0.9907753306007241,0.4373086491088788,0.9938844642605219,0.161293098022706,0.5586197641359004,0.837714438827945,0.837714438827945,0.860845621268691,0.9527608173975696,False
20260809,H1,1.025,False,0.9908500436200138,0.44345413241463694,0.9939074553741544,0.14115533915708048,0.5524508120376089,0.8579793939628486,0.8579793939628486,0.9963449617204123,1.1051252120292874,False
20260809,H1,1.05,False,0.9909063258614309,0.4493117275134524,0.9939208802322047,0.129295413736858,0.5465648812738688,0.869913776530531,0.869913776530531,1.1107867273466858,1.2303198426927473,False
20260809,H1,1.075,False,0.9940954928340616,0.4547867650918556,0.9941769534819453,0.12218325065604534,0.542511993696595,0.8771011033517544,0.8771011033517544,1.1783014899016475,1.3059941819660252,False
20260809,H1,1.1,False,0.9941967521174749,0.4599010469915649,0.9942424653523907,0.11794590543680637,0.5374144544205646,0.8813710844718319,0.8813710844718319,1.242716935925964,1.3776867174806338,False
20260809,H1,1.125,False,0.9942511506928483,0.464762947497818,0.9942820181513491,0.11550939830593047,0.5325497514647624,0.883826322716069,0.883826322716069,1.2892444632736126,1.431091192359378,False
20260809,H1,1.15,False,0.9942858026258266,0.46952791360470897,0.994308996657931,0.11421952892073468,0.5277736920664816,0.8851267268981281,0.8851267268981281,1.3213061115968925,1.470037520593345,False
20260809,H1,1.175,False,0.9943090150050008,0.4743265406755183,0.994327940895354,0.11367288275710928,0.5229586240117388,0.8856786799586953,0.8856786799586953,1.3427204502451429,1.498434037737761,False
20260809,H1,1.2,False,0.9943246772840848,0.47917532161163195,0.9943411591404221,0.11363548352291745,0.5180896818125248,0.8857178117607524,0.8857178117607524,1.357102023389652,1.5195972349221911,False
20260809,H1,1.225,False,0.9943349797329015,0.4839367659428621,0.9943500517556412,0.11398795539951014,0.5133061032682795,0.8853643591628008,0.8853643591628008,1.3668728847624836,1.5354633791006886,False
20260809,H1,1.25,False,0.9943412993652937,0.48839529675661514,0.9943555625876341,0.11469592018868843,0.5088252926149535,0.8846530109509192,0.8846530109509192,1.3724279012516916,1.5460906854957357,False
20260809,H1,1.275,False,0.9943445688716509,0.49236233588620737,0.9943583738084858,0.11577796267133281,0.5048373055982759,0.883565155460106,0.883565155460106,1.3726044220363784,1.550253507428664,False
20260809,H1,1.3,False,0.994345454461932,0.49569816344039985,0.9943590024524221,0.11726764653834643,0.501482949194316,0.882067094229423,0.882067094229423,1.3658806673169828,1.5465075332754497,False
20260809,H1,1.3250000000000002,False,0.9943444505676845,0.4983029911507154,0.9943578530437691,0.11919362903560668,0.4988628026573411,0.8801300470743503,0.8801300470743503,1.351125939154649,1.533824979251046,False
20260809,H1,1.35,True,0.9943419342026315,0.5001164042822857,0.9943552484560396,0.12157354128999937,0.49703780251073104,0.8777363105602654,0.8777363105602654,1.3278881763366912,1.5118481187794508,False
20260809,H1,1.375,False,0.9943381981768717,0.5011212316058501,0.9943514493031569,0.12441296784104963,0.49602536388055846,0.8748802871175595,0.8748802871175595,1.2964456586818227,1.4809425116866346,False
20260809,H1,1.4,False,0.9943334725622653,0.5013447278997096,0.9943466670830368,0.12770586344519147,0.4957981987594053,0.8715680680865329,0.8715680680865329,1.257724915332655,1.4421231453544234,False
20260809,H1,1.425,False,0.9943279393167559,0.500854571552761,0.9943410735373873,0.13143505819543844,0.49628834537535066,0.8678169275177825,0.8678169275177825,1.2131375618173914,1.396895772743766,False
20260809,H1,1.4500000000000002,False,0.9943217427389053,0.49975016379126125,0.9943348078373144,0.13557245772854498,0.49739592094740254,0.8636551223391082,0.8636551223391082,1.1643803555290986,1.3470555204579877,False
20260809,H1,1.475,False,0.994314997261829,0.4981511159794278,0.9943279823219247,0.14007908585000137,0.49900070163756,0.8591218507972662,0.8591218507972662,1.1132375105191528,1.294483102498532,False
20260809,H1,1.5,False,0.9943077934648182,0.49618516835311793,0.9943206873573239,0.14490538563937375,0.500974274148969,0.8542669508119166,0.8542669508119166,1.0614143865782026,1.2409702569732104,False
20260809,H1,1.525,False,0.9943002028065141,0.4939774478459534,0.9943129945748042,0.1499922146244195,0.5031908407021828,0.8491499000387094,0.8491499000387094,1.0104183631773684,1.1880925554770068,False
20260809,H1,1.55,True,0.9942922814444033,0.49164227035511726,0.9943049612787327,0.1552727996272276,0.5055354652447758,0.8438378508867762,0.8438378508867762,0.9614908143225565,1.1371352411325901,False
20260809,H2,0.75,True,0.4330624854423076,0.42431362332781025,0.4334179118904736,0.42252042038577736,0.020202308924453915,0.025143149846215976,0.025143149846215976,0.42927590224100076,0.33806160423215487,True
20260809,H2,0.775,False,0.43399339950473514,0.424617980959349,0.43437572905347316,0.42271503981965186,0.021602675423370944,0.026844707136907797,0.026844707136907797,0.42977616009376585,0.3382982079349187,True
20260809,H2,0.8,False,0.4349595692265123,0.4249338938867012,0.43537017235712894,0.4228686744227224,0.023049671852580958,0.028714640386874494,0.028714640386874494,0.43020317207103986,0.33847421430477354,True
20260809,H2,0.825,False,0.4359615105377544,0.42526378094360856,0.43640180719644023,0.4229060246015081,0.024538243252140046,0.0309251299430508,0.0309251299430508,0.43040888906514196,0.3384954620585579,True
20260809,H2,0.85,False,0.4369997663143146,0.4256175198322745,0.43747125494211486,0.42253617614412226,0.026046344550796196,0.03413956603838755,0.03413956603838755,0.4298189458157714,0.33887644076582807,True
20260809,H2,0.875,False,0.43807490739504795,0.4260360525879218,0.43857911059980725,0.42062583942057935,0.027481269992644688,0.04093508045714887,0.04093508045714887,0.426177495612654,0.34099673555970716,True
20260809,H2,0.9,False,0.43918753440807284,0.426685819543363,0.4397260615151122,0.412978012030689,0.02846555032933571,0.06082889286175254,0.06082889286175254,0.41095804037339045,0.34815694553742377,True
20260809,H2,0.925,False,0.44033827752632887,0.42809184061308353,0.44091277439587406,0.388943501565111,0.027811429390244405,0.11786746914277972,0.11786746914277972,0.36138085522847707,0.37142710503339454,False
20260809,H2,0.95,True,0.9902742947429363,0.4309539001612874,0.9937416252885147,0.3442752416451014,0.5648136052313082,0.6535565856515798,0.6535565856515798,0.6366153074997596,0.6699461989854494,False
20260809,H2,0.975,False,0.9906528951898745,0.43503152433904857,0.9938437949616564,0.2989601560464299,0.5608638237960555,0.699187983502011,0.699187983502011,0.6573979193956592,0.7962763196636679,False
20260809,H2,1.0,False,0.9907753306007241,0.43954961354457983,0.9938844642605219,0.2659887866583344,0.5563579350748739,0.732374540277941,0.732374540277941,0.7437603487163253,0.9189295526945185,False
20260809,H2,1.025,False,0.9908500436200138,0.44406729744657814,0.9939074553741544,0.24420843066202627,0.5518319847630992,0.7542945982127738,0.7542945982127738,0.8328211518471338,1.0255669073306435,False
20260809,H2,1.05,False,0.9909063258614309,0.44840731661682726,0.9939208802322047,0.230126328024182,0.5474775920650112,0.7684661499711941,0.7684661499711941,0.9080354656646986,1.1131601003599885,False
20260809,H2,1.075,False,0.9940954928340616,0.4525141665223291,0.9941769534819453,0.2211410964154876,0.5447980905413233,0.7775636463499014,0.7775636463499014,0.9443003530675145,1.1594842515112784,False
20260809,H2,1.1,False,0.9941967521174749,0.45640920039826693,0.9942424653523907,0.21552865912255564,0.5409266833489541,0.7832232411777288,0.7832232411777288,0.985745618032571,1.210205432254674,False
20260809,H2,1.125,False,0.9942511506928483,0.4601712861563316,0.9942820181513491,0.21213724099105755,0.5371679622038564,0.786642786333921,0.786642786333921,1.0159117755332403,1.2494232304246888,False
20260809,H2,1.15,False,0.9942858026258266,0.4639109630270165,0.994308996657931,0.21019241159211283,0.5334229234674115,0.7886045361164276,0.7886045361164276,1.0368318590108765,1.2796383502745043,False
20260809,H2,1.175,False,0.9943090150050008,0.4677206347370192,0.994327940895354,0.20920723013615955,0.5296023392338781,0.7895993650266163,0.7895993650266163,1.0509091845400254,1.3033271487901952,False
20260809,H2,1.2,False,0.9943246772840848,0.47161064150642956,0.9943411591404221,0.2089272307030924,0.5256975389622283,0.7898837549038967,0.7898837549038967,1.0604506438445105,1.3223460320744085,False
20260809,H2,1.225,False,0.9943349797329015,0.4754802910004716,0.9943500517556412,0.20924969638639193,0.5218107572478289,0.7895613360536995,0.7895613360536995,1.0670050642388647,1.3375343356340914,False
20260809,H2,1.25,False,0.9943412993652937,0.4791731427091812,0.9943555625876341,0.2101569267172736,0.5180999290534888,0.7886501221249496,0.7886501221249496,1.0708106098819743,1.348636233569121,False
20260809,H2,1.275,False,0.9943445688716509,0.4825530584611159,0.9943583738084858,0.2116695911253997,0.5147023742396452,0.7871294729337016,0.7871294729337016,1.0710984954292488,1.3547810423539821,False
20260809,H2,1.3,False,0.994345454461932,0.48551927551619817,0.9943590024524221,0.21381259516847095,0.5117197214131921,0.7849744462099327,0.7849744462099327,1.0668711103861508,1.355071472147963,False
20260809,H2,1.3250000000000002,False,0.9943444505676845,0.4879991819242765,0.9943578530437691,0.21659923550185187,0.5092252170305056,0.7821717454748982,0.7821717454748982,1.0573883239579427,1.3489063931310614,False
20260809,H2,1.35,True,0.9943419342026315,0.48994745742129353,0.9943552484560396,0.22002565061202703,0.507264613340294,0.7787253087328031,0.7787253087328031,1.0423536686250001,1.3361173403848552,False
20260809,H2,1.375,False,0.9943381981768717,0.4913487516570065,0.9943514493031569,0.22406949944409568,0.5058534887245617,0.774657642827268,0.774657642827268,1.0219476653938742,1.3170019953532726,False
20260809,H2,1.4,False,0.9943334725622653,0.49221870343544977,0.9943466670830368,0.2286906364840532,0.5049762307940137,0.7700091486654971,0.7700091486654971,0.9967742645397454,1.2922808988365844,False
20260809,H2,1.425,False,0.9943279393167559,0.4926014034298855,0.9943410735373873,0.23383274623288403,0.5045885930064758,0.7648364807047349,0.7648364807047349,0.9677544910413983,1.262997358520077,False
20260809,H2,1.4500000000000002,False,0.9943217427389053,0.4925635455876737,0.9943348078373144,0.23942547272424164,0.5046235796565359,0.7592104079661117,0.7592104079661117,0.9359960488991472,1.2303861861042416,False
20260809,H2,1.475,False,0.994314997261829,0.492186538340654,0.9943279823219247,0.24538699878363265,0.5049993817894225,0.7532132222502556,0.7532132222502556,0.9026643088132262,1.1957381420397595,False
20260809,H2,1.5,False,0.9943077934648182,0.4915581333381758,0.9943206873573239,0.251627213707952,0.5056277979826891,0.746935554185522,0.746935554185522,0.8688736881004508,1.1602821583762881,False
20260809,H2,1.525,False,0.9943002028065141,0.4907649167262583,0.9943129945748042,0.2580515423556989,0.5064217875637317,0.7404725234773294,0.7404725234773294,0.8356097357495325,1.1250985679578278,False
20260809,H2,1.55,True,0.9942922814444033,0.4898865251878531,0.9943049612787327,0.26456529181802135,0.5073012892384144,0.7339193686836528,0.7339193686836528,0.8036846046120284,1.091068251500542,False
20260809,S1,0.75,True,0.4330624854423076,0.4198202267526163,0.4334179118904736,0.4189138154702994,0.030578170898747554,0.033464460102515185,0.033464460102515185,0.6552478713295824,0.6006481215381396,True
20260809,S1,0.775,False,0.43399339950473514,0.41981772850797594,0.43437572905347316,0.41754516341097414,0.03266333315883653,0.038746560907474456,0.038746560907474456,0.6552220060343716,0.6006909528963694,True
20260809,S1,0.8,False,0.4349595692265123,0.4198114347427651,0.43537017235712894,0.4142398393814448,0.034826534591904906,0.04853417693105342,0.04853417693105342,0.6546277126233508,0.6004157934107355,True
20260809,S1,0.825,False,0.4359615105377544,0.4197963075006196,0.43640180719644023,0.4066465765169287,0.03707942707418182,0.06818310600193647,0.06818310600193647,0.6527573090388248,0.5994253831779568,True
20260809,S1,0.85,False,0.4369997663143146,0.41976243685750525,0.43747125494211486,0.3903957010596251,0.03944471092556898,0.1076083362064981,0.1076083362064981,0.6482891826255337,0.5969763419278231,True
20260809,S1,0.875,False,0.43807490739504795,0.41975306674825746,0.43857911059980725,0.36276276878357616,0.04182353368682719,0.17286810972949337,0.17286810972949337,0.6380947199747495,0.5900245609645334,True
20260809,S1,0.9,False,0.43918753440807284,0.4479652376670694,0.4397260615151122,0.8460037075134343,0.019986230417097253,0.9239335157858491,0.9239335157858491,0.5884066557356614,1.168725256644483,False
20260809,S1,0.925,False,0.44033827752632887,0.5465269538065844,0.44091277439587406,0.9459194017808318,0.24115249956644141,1.1453662871911643,1.1453662871911643,2.0060326500523433,3.827054014747634,False
20260809,S1,0.95,True,0.9902742947429363,0.7123681037433085,0.9937416252885147,0.968874299976266,0.2806355698365057,0.02502393447092347,0.2806355698365057,0.694277867374289,8.029168574336982,False
20260809,S1,0.975,False,0.9906528951898745,0.8899389841111058,0.9938437949616564,0.9802046257110378,0.10166417679470392,0.01372365488395971,0.10166417679470392,0.6138605420869564,14.47982536672331,False
20260809,S1,1.0,False,0.9907753306007241,0.9711341479393366,0.9938844642605219,0.9881735238915382,0.019824052996433302,0.005746080731056377,0.019824052996433302,0.48800445846157803,26.961348592971895,False
20260809,S1,1.025,False,0.9908500436200138,0.9876087278586217,0.9939074553741544,0.992259353422688,0.0032712475336329617,0.0016582046372173942,0.0032712475336329617,0.3334192545176413,44.95972730494948,False
20260809,S1,1.05,False,0.9909063258614309,0.9905434355994064,0.9939208802322047,0.9934786391567824,0.00036622055239080655,0.000444945955174044,0.000444945955174044,0.2352359625480832,57.641733930837354,False
20260809,S1,1.075,False,0.9940954928340616,0.991296990563561,0.9941769534819453,0.9938751249427236,0.0028151241914620966,0.0003035963951534747,0.0028151241914620966,0.2917589064297103,65.33272600979257,False
20260809,S1,1.1,False,0.9941967521174749,0.9918134433529224,0.9942424653523907,0.9940371815981331,0.002397220428930643,0.000206472526985444,0.002397220428930643,0.2647960306084316,70.62462937189525,False
20260809,S1,1.125,False,0.9942511506928483,0.9924371291833756,0.9942820181513491,0.9940918540905316,0.0018245103445026258,0.00019125766869552667,0.0018245103445026258,0.23286201458974706,74.4011572775205,False
20260809,S1,1.15,False,0.9942858026258266,0.9931172965783266,0.994308996657931,0.9940971435772712,0.0011752214950812273,0.00021306563791731928,0.0011752214950812273,0.1948863235391017,77.20891009150142,False
20260809,S1,1.175,False,0.9943090150050008,0.993677230947984,0.994327940895354,0.9940921543855378,0.0006354001095058228,0.00023713153389207155,0.0006354001095058228,0.15647071534079257,79.35402002025182,False
20260809,S1,1.2,False,0.9943246772840848,0.9940328042355778,0.9943411591404221,0.9940859032070896,0.0002935389769307559,0.0002567086064839086,0.0002935389769307559,0.12521719784008556,80.87782159449621,False
20260809,S1,1.225,False,0.9943349797329015,0.9942224952162385,0.9943500517556412,0.994072659232689,0.00011312537420058336,0.00027896868156486297,0.00027896868156486297,0.10332434734070456,81.84436681883265,False
20260809,S1,1.25,False,0.9943412993652937,0.9943130125669113,0.9943555625876341,0.9940512131752951,2.844777582954686e-05,0.00030607704506325475,0.00030607704506325475,0.08874335125946392,82.43139801894046,False
20260809,S1,1.275,False,0.9943445688716509,0.994352001854633,0.9943583738084858,0.9940239178469444,7.475258793386617e-06,0.0003363535424963136,0.0003363535424963136,0.07910006440355738,82.8136119495087,False
20260809,S1,1.3,False,0.994345454461932,0.9943659123760672,0.9943590024524221,0.9939919002864861,2.057425218105519e-05,0.00036918473612714713,0.00036918473612714713,0.07280505758493938,83.09386678915092,False
20260809,S1,1.3250000000000002,False,0.9943444505676845,0.9943679726330431,0.9943578530437691,0.993954065971565,2.3655852200086597e-05,0.00040607822522657414,0.00040607822522657414,0.06839756405849176,83.30529976909322,False
20260809,S1,1.35,True,0.9943419342026315,0.994364515590622,0.9943552484560396,0.993908119920554,2.270988199708456e-05,0.000449666792808649,0.000449666792808649,0.06604751110664213,83.43679793644273,False
20260809,S1,1.375,False,0.9943381981768717,0.994358558558835,0.9943514493031569,0.9938518190423599,2.0476314799755577e-05,0.0005024684794769148,0.0005024684794769148,0.06604923612972495,83.45707455836059,False
20260809,S1,1.4,False,0.9943334725622653,0.9943515847276441,0.9943466670830368,0.9937838394653922,1.821538334825704e-05,0.0005660275598807725,0.0005660275598807725,0.06838686060624047,83.3316327249838,False
20260809,S1,1.425,False,0.9943279393167559,0.9943443723720103,0.9943410735373873,0.9937041796875611,1.6526796245655013e-05,0.0006405184968981263,0.0006405184968981263,0.07266529067529962,83.03287957724936,False
20260809,S1,1.4500000000000002,False,0.9943217427389053,0.9943373672559188,0.9943348078373144,0.9936141878764855,1.5713743692757337e-05,0.0007247256710205123,0.0007247256710205123,0.07831443892113654,82.54478936212783,False
20260809,S1,1.475,False,0.994314997261829,0.994330847797925,0.9943279823219247,0.9935163322383255,1.5941161643578224e-05,0.0008162800384072864,0.0008162800384072864,0.0847841205543158,81.86367350375254,False
20260809,S1,1.5,False,0.9943077934648182,0.994324998808634,0.9943206873573239,0.9934138196857122,1.7303840851753863e-05,0.0009120474743636182,0.0009120474743636182,0.09150138963605509,80.99657103008376,False
20260809,S1,1.525,False,0.9943002028065141,0.9943199449416963,0.9943129945748042,0.9933101459920873,1.985530640189335e-05,0.0010085844077152644,0.0010085844077152644,0.09802808486389467,79.95853055832303,False
20260809,S1,1.55,True,0.9942922814444033,0.9943157659656449,0.9943049612787327,0.9932086439448462,2.3619333751089894e-05,0.0011025966645852405,0.0011025966645852405,0.10406201661718738,78.76975622532441,False
20260809,S2,0.75,True,0.4330624854423076,0.424308792404979,0.4334179118904736,0.4222654461376991,0.02021346418032036,0.02573143713449648,0.02573143713449648,0.4292968247427973,0.3381462768171396,True
20260809,S2,0.775,False,0.43399339950473514,0.4246118790261762,0.43437572905347316,0.4219190773943768,0.021616735391056536,0.028677135544014055,0.028677135544014055,0.4295217998012959,0.3382443347643522,True
20260809,S2,0.8,False,0.4349595692265123,0.42492257215389617,0.43537017235712894,0.4208191681193197,0.023075701243830314,0.033422143182269354,0.033422143182269354,0.4293863223984651,0.33813944369457183,True
20260809,S2,0.825,False,0.4359615105377544,0.4252376268551185,0.43640180719644023,0.4180428356056614,0.024598234989616566,0.04206896325366219,0.04206896325366219,0.4284295946590732,0.33757334438287595,True
20260809,S2,0.85,False,0.4369997663143146,0.42555066106077793,0.43747125494211486,0.4118744252422149,0.02619933953306011,0.05851088365402858,0.05851088365402858,0.42579068965923594,0.3360630672442319,True
20260809,S2,0.875,False,0.43807490739504795,0.42589090045145334,0.43857911059980725,0.40115474085777114,0.02781261089808849,0.08533094449221257,0.08533094449221257,0.41941696661663264,0.3335103103176492,True
20260809,S2,0.9,False,0.43918753440807284,0.44490895129487185,0.4397260615151122,0.7335057944247674,0.013027275226538933,0.6680971600760097,0.6680971600760097,0.3866466307507439,0.9582319928945813,False
20260809,S2,0.925,False,0.44033827752632887,0.50967383186925,0.44091277439587406,0.8961103786557938,0.1574597482926643,1.0323983125315848,1.0323983125315848,1.337468388337001,2.7483159062076328,False
20260809,S2,0.95,True,0.9902742947429363,0.6261969357091264,0.9937416252885147,0.9426272230195455,0.36765304417835076,0.05143630997054099,0.36765304417835076,0.6312556989183292,5.729051978638882,False
20260809,S2,0.975,False,0.9906528951898745,0.8056174888280846,0.9938437949616564,0.9664923048553237,0.1867812704734739,0.027520914498830276,0.1867812704734739,0.5762307974038083,10.493362349738996,False
20260809,S2,1.0,False,0.9907753306007241,0.9646164737590956,0.9938844642605219,0.9849042112666341,0.02640241034843679,0.009035509978083205,0.02640241034843679,0.4534860517983744,24.208821382823412,False
20260809,S2,1.025,False,0.9908500436200138,0.9890531915223875,0.9939074553741544,0.9924996364620645,0.001813445040645778,0.001416448688937425,0.001813445040645778,0.2441300678361825,50.82067508493695,False
20260809,S2,1.05,False,0.9909063258614309,0.9907916410242137,0.9939208802322047,0.9935954552591091,0.00011573731464224563,0.0003274153703457717,0.0003274153703457717,0.15617963971502513,62.63069676995777,False
20260809,S2,1.075,False,0.9940954928340616,0.9912176037293675,0.9941769534819453,0.9938748111321467,0.0028949825499052914,0.0003039120437668914,0.0028949825499052914,0.26234588596534314,68.29386966527636,False
20260809,S2,1.1,False,0.9941967521174749,0.9916501486202308,0.9942424653523907,0.9939775885364909,0.0025614683329233078,0.0002664106846471665,0.0025614683329233078,0.24569558203257802,72.10293852780279,False
20260809,S2,1.125,False,0.9942511506928483,0.9923223402869085,0.9942820181513491,0.9940063662346902,0.0019399629606621429,0.00027723715367136784,0.0019399629606621429,0.21568503431470498,75.12988367811771,False
20260809,S2,1.15,False,0.9942858026258266,0.993205667989759,0.994308996657931,0.994022101727051,0.0010863422098706947,0.00028853699588798627,0.0010863422098706947,0.16936629886256793,78.05946258610184,False
20260809,S2,1.175,False,0.9943090150050008,0.9938637066932198,0.994327940895354,0.994071407046705,0.0004478570595870373,0.0002579972241532193,0.0004478570595870373,0.1217942816446657,80.81381462170994,False
20260809,S2,1.2,False,0.9943246772840848,0.9941598616150716,0.9943411591404221,0.9941216345343731,0.00016575639001874452,0.00022077393058815713,0.00022077393058815713,0.08938634431232412,82.74229887781961,False
20260809,S2,1.225,False,0.9943349797329015,0.9942788542329297,0.9943500517556412,0.9941475062841529,5.644526353370431e-05,0.0002036963452967273,0.0002036963452967273,0.07014650782501469,83.8670256308867,False
20260809,S2,1.25,False,0.9943412993652937,0.994330147287554,0.9943555625876341,0.9941531539558067,1.1215543140807287e-05,0.00020355759996019772,0.00020355759996019772,0.058471797852876733,84.49932205038698,False
20260809,S2,1.275,False,0.9943445688716509,0.9943525381144092,0.9943583738084858,0.994145994539336,8.014568598989517e-06,0.0002135842315445188,0.0002135842315445188,0.0512061357399311,84.86846238279058,False
20260809,S2,1.3,False,0.994345454461932,0.9943608066535471,0.9943590024524221,0.9941302961267852,1.543949494231727e-05,0.00023000377637545237,0.00023000377637545237,0.0468082961478065,85.09943159169435,False
20260809,S2,1.3250000000000002,False,0.9943444505676845,0.9943616555595854,0.9943578530437691,0.9941074897020201,1.7302849018889377e-05,0.0002517839437609121,0.0002517839437609121,0.0439109598017345,85.24506534353215,False
