absolute_frequency_log_magnitude_error,axis,candidate_frequency_imag_W_m2K,candidate_frequency_magnitude_W_m2K,candidate_frequency_phase_rad,candidate_frequency_real_W_m2K,comparator_depth_m,comparison_id,coordinate,depth_m,formal_case,frequency_cumulative_rmse,frequency_log_magnitude_error,frequency_squared_rmse_contribution,impulse_error,reference_frequency_imag_W_m2K,reference_frequency_magnitude_W_m2K,reference_frequency_phase_rad,reference_frequency_real_W_m2K,region,step_error,voting
0.001143317201428573,frequency,806762956.3420162,4230757193.370436,0.1918649645797308,4153124120.6506195,8e-07,v6_warning_reproduction,408423.86526745174,4e-07,False,0.00018199759629249242,-0.001143317201428573,2.0748797191785148e-08,,824411754.4780445,4235597057.067183,0.19588924845371875,4154591157.8535156,bare_vo2,,False
0.0018348832008250326,frequency,1040370110.4617592,4302799694.446024,0.24420924740374028,4175130566.0760574,8e-07,v6_warning_reproduction,527499.7063702614,4e-07,False,0.0002942181794695405,-0.0018348832008250326,5.344121207412567e-08,,1063057003.3779039,4310702077.079304,0.24917939883584336,4177566541.0505447,bare_vo2,,False
0.0028778939915277135,frequency,1340255300.6639643,4419732615.827926,0.30809461911471825,4211621080.350807,8e-07,v6_warning_reproduction,681292.0690579615,4e-07,False,0.0004669357568687729,-0.0028778939915277135,1.314646639122431e-07,,1369327657.3990111,4432470458.055463,0.3140688768151548,4215653701.1733475,bare_vo2,,False
0.004362202569662799,frequency,1723685280.866177,4606532764.88024,0.3835153906034432,4271891052.735367,8e-07,v6_warning_reproduction,879922.5435691074,4e-07,False,0.0007211613024821398,-0.004362202569662799,3.0204462315512255e-07,,1760749383.6601868,4626671286.164748,0.39040724564190415,4278533486.8575745,bare_vo2,,False
0.006303141707963533,frequency,2210727160.063952,4898076959.501322,0.46827307824682607,4370794358.575256,8e-07,v6_warning_reproduction,1136463.6663857242,4e-07,False,0.00107270784581,-0.006303141707963533,6.306284982645944e-07,,2257584717.8165226,4929047736.734447,0.4757625042634011,4381646132.777985,bare_vo2,,False
0.008561026010390549,frequency,2822826419.0547395,5338713497.901962,0.5571231345207664,4531391929.701866,8e-07,v6_warning_reproduction,1467799.2676220676,4e-07,False,0.0015212014887242878,-0.008561026010390549,1.163351846834659e-06,,2881268859.171287,5384614562.779826,0.5646176752963248,4548885990.093658,bare_vo2,,False
0.010810726668008641,frequency,3579160022.5860057,5977733888.592422,0.6419378217851905,4787788213.313995,8e-07,v6_warning_reproduction,1895735.6524063735,4e-07,False,0.0020418526102152705,-0.010810726668008641,1.855108112545924e-06,,3650514797.415671,6042708112.238858,0.6486598646151679,4815398534.240601,bare_vo2,,False
0.0126301474202819,frequency,4489573094.221255,6859673072.232121,0.7135051193197921,5186409942.29641,8e-07,v6_warning_reproduction,2448436.746822227,4e-07,False,0.002588674463198336,-0.0126301474202819,2.532073394572279e-06,,4573927939.23866,6946861194.78772,0.7187129125846039,5228581420.069832,bare_vo2,,False
0.013673534731083237,frequency,5544243980.983048,8010528904.540829,0.764421537374463,5781862330.583229,8e-07,v6_warning_reproduction,3162277.6601683795,4e-07,False,0.003109492346298226,-0.013673534731083237,2.967707175272056e-06,,5639520287.029671,8120813421.036293,0.76765890586032,5843237249.287758,bare_vo2,,False
0.013813281747690809,frequency,6704975884.246235,9424011917.792658,0.7915990755279378,6622333351.498886,8e-07,v6_warning_reproduction,4084238.652674517,4e-07,False,0.0035633721760486726,-0.013813281747690809,3.0286786133506036e-06,,6806614681.782508,9555091686.257877,0.7928476889499647,6705950619.154396,bare_vo2,,False
0.013190929798181372,frequency,7910457081.508283,11056747859.991613,0.7972559192980112,7725046407.695206,8e-07,v6_warning_reproduction,5274997.063702614,4e-07,False,0.00393186164686983,-0.013190929798181372,2.761914745088083e-06,,8012981371.458509,11203562828.96494,0.7969348985047758,7830194735.970734,bare_vo2,,False
0.012180403874594958,frequency,9106860590.735815,12845127023.428028,0.7880422536918206,9058828755.91011,8e-07,v6_warning_reproduction,6812920.6905796155,4e-07,False,0.0042207217602631,-0.012180403874594958,2.354956167432506e-06,,9207493662.311485,13002542604.867039,0.7868466073360444,9180859145.519897,bare_vo2,,False
0.011244205083634995,frequency,10290262483.75884,14746023526.178005,0.7723676457011969,10561993554.719704,8e-07,v6_warning_reproduction,8799225.435691074,4e-07,False,0.004452117661184634,-0.011244205083634995,2.0068594914736993e-06,,10391752580.228691,14912766528.328054,0.7709765750993822,10695890979.237396,bare_vo2,,False
0.010703243096799042,frequency,11518088425.587114,16775470185.75391,0.7568062851380655,12196312515.407043,8e-07,v6_warning_reproduction,11364636.663857242,4e-07,False,0.004651855011351721,-0.010703243096799042,1.8184033776059738e-06,,11627101791.63706,16955986452.642372,0.7555958971550379,12341636054.798485,bare_vo2,,False
0.010574250606467217,frequency,12867439061.766554,19007793927.32364,0.743618911797598,13990183772.035507,8e-07,v6_warning_reproduction,14677992.67622069,4e-07,False,0.004838862754734005,-0.010574250606467217,1.7748377125138461e-06,,12989415610.504824,19209853535.487026,0.742572028669746,14152510552.988007,bare_vo2,,False
0.01063316978569162,frequency,14377024098.621042,21532012603.7338,0.7311210733820138,16028997000.281113,8e-07,v6_warning_reproduction,18957356.524063755,4e-07,False,0.005020882809110775,-0.01063316978569162,1.7946714236721458e-06,,14512389266.003714,21762187726.445454,0.7299905702101706,16216762082.272568,bare_vo2,,False
0.010648563704826586,frequency,16024919415.641556,24406576439.57189,0.7162781805568357,18408773213.412674,8e-07,v6_warning_reproduction,24484367.468222268,4e-07,False,0.005197031436682653,-0.010648563704826586,1.7998715710436523e-06,,16169497883.814655,24667860102.520588,0.7148292437976912,18629295752.19741,bare_vo2,,False
0.010537817025284113,frequency,17748385151.945057,27651400315.529015,0.6969241111212788,21203649777.99469,8e-07,v6_warning_reproduction,31622776.60168379,4e-07,False,0.005363931778965632,-0.010537817025284113,1.7626283755296463e-06,,17895831593.160454,27944326402.626694,0.6950322352412867,21462166472.324722,bare_vo2,,False
0.010313424243683755,frequency,19464381938.015755,31267194344.44582,0.671955677518668,24469885123.236496,8e-07,v6_warning_reproduction,40842386.52674518,4e-07,False,0.005519069193120183,-0.010313424243683755,1.6883606290508546e-06,,19606571355.05597,31591334810.559086,0.6695475777770886,24770845662.02658,bare_vo2,,False
0.009965481932436404,frequency,21059193202.685795,35240414711.307556,0.6404875325762495,28255923461.76098,8e-07,v6_warning_reproduction,52749970.637026146,4e-07,False,0.005660078368866777,-0.009965481932436404,1.5763623832653397e-06,,21184240406.57432,35593358132.12588,0.6374821254371936,28602711436.47461,bare_vo2,,False
0.00943990128835992,frequency,22366278524.86216,39520907369.581184,0.6015673262355301,32582997165.136696,8e-07,v6_warning_reproduction,68129206.90579608,4e-07,False,0.0057836804153596575,-0.00943990128835992,1.4144720053012582e-06,,22457354909.749264,39895747276.28675,0.5978914665174355,32974806461.765656,bare_vo2,,False
0.008676807087187655,frequency,23166870734.353455,43993988923.67164,0.554586392496652,37400095745.7852,8e-07,v6_warning_reproduction,87992254.35691065,4e-07,False,0.005886084487592973,-0.008676807087187655,1.1950314480677763e-06,,23203914581.692257,44377377166.12561,0.5502227394875184,37827634769.17498,bare_vo2,,False
0.0076456772463160405,frequency,23229464142.348774,48465816446.89917,0.4998522137156593,42536188822.27055,8e-07,v6_warning_reproduction,113646366.63857242,4e-07,False,0.0059643834259300085,-0.0076456772463160405,9.278790564259498e-07,,23194601750.275707,48837790622.15509,0.49488611192362625,42978369472.323715,bare_vo2,,False
0.0063808127687892124,frequency,22393005377.492508,52678027183.337715,0.4390634702173611,47681525333.11051,8e-07,v6_warning_reproduction,146779926.76220676,4e-07,False,0.006018316697152811,-0.0063808127687892124,6.462662157197374e-07,,22279161573.16842,53015230483.28934,0.43371064670387116,48106690000.38297,bare_vo2,,False
0.005000808910725851,frequency,20665847727.899506,56366964821.46233,0.37538471947336893,52441943717.51722,8e-07,v6_warning_reproduction,189573565.24063715,4e-07,False,0.0060512056379673565,-0.005000808910725851,3.969538057396044e-07,,20483584339.306892,56649551232.82216,0.3699665330319401,52816611283.71115,bare_vo2,,False
0.003675011029141473,frequency,18263794493.961403,59350155764.74428,0.31280582387239564,56470123073.903015,8e-07,v6_warning_reproduction,244843674.68222192,4e-07,False,0.0060688933060075315,-0.003675011029141473,2.1437628673510267e-07,,18039326398.039433,59568669516.05213,0.307663265030209,56771551775.6705,bare_vo2,,False
0.0025481343571875925,frequency,15533655735.728806,61583239187.82078,0.25499272387261246,59591953218.09988,8e-07,v6_warning_reproduction,316227766.0168373,4e-07,False,0.006077378486850858,-0.0025481343571875925,1.030633127346004e-07,,15297989560.726326,61740361654.98426,0.2503875025089245,59815079810.09605,bare_vo2,,False
0.0016858428388388802,frequency,12814232719.781187,63147149991.783966,0.204345724707547,61833308110.50102,8e-07,v6_warning_reproduction,408423865.26745176,4e-07,False,0.006081088836088008,-0.0016858428388388802,4.511215995657674e-08,,12592025354.566229,63253695947.02421,0.2004106437687607,61987667712.44542,bare_vo2,,False
0.0010775703178538265,frequency,10338119373.393078,64187196380.45468,0.1617666254279488,63349186790.39636,8e-07,v6_warning_reproduction,527499706.37026197,4e-07,False,0.0060826040894032115,-0.0010775703178538265,1.843107603046979e-08,,10143195429.886955,64256399877.18107,0.15851806162614931,63450772348.70602,bare_vo2,,False
0.0006726952329465519,frequency,8214764245.875453,64853737727.496445,0.12700719070543862,64331368286.486664,8e-07,v6_warning_reproduction,681292069.0579622,4e-07,False,0.006083194501882467,-0.0006726952329465519,7.182839308397075e-09,,8051651968.678992,64897379204.76557,0.12438795870839753,64395968260.61711,bare_vo2,,False
0.00041351984693349664,frequency,6463317762.645036,65270407994.00183,0.09918625808430594,64949608799.45726,8e-07,v6_warning_reproduction,879922543.5691074,4e-07,False,0.006083417593116386,-0.00041351984693349664,2.714264504887341e-09,,6330857526.822977,65297404184.470406,0.09710674206025395,64989777936.26596,bare_vo2,,False
0.0002517342550305557,frequency,5053666503.203724,65526730041.69658,0.07720040181319573,65331560557.14403,8e-07,v6_warning_reproduction,1136463666.3857243,4e-07,False,0.006083500266080307,-0.0002517342550305557,1.0058751612029975e-09,,4948087876.635705,65543227440.66135,0.07556539776812427,65356186315.47708,bare_vo2,,False
0.00015232361000272476,frequency,3936238096.2160735,65682830871.468155,0.05996388911338321,65564779424.16788,8e-07,v6_warning_reproduction,1467799267.6220677,4e-07,False,0.00608353053586212,-0.00015232361000272476,3.682933676867014e-10,,3853044705.663303,65692836679.42274,0.058686113672060926,65579744109.63701,bare_vo2,,False
9.183101897392021e-05,frequency,3058663762.742913,65777308279.24681,0.046517061830449985,65706155422.83352,8e-07,v6_warning_reproduction,1895735652.4063716,4e-07,False,0.006083541537369048,-9.183101897392021e-05,1.3385612771092845e-10,,2993564859.9072027,65783348953.84791,0.04552214303083413,65715200441.09469,bare_vo2,,False
5.523815787356057e-05,frequency,2373344709.1508565,65834273077.00788,0.0360581043100342,65791479284.70366,8e-07,v6_warning_reproduction,2448436746.8222194,4e-07,False,0.006083545517993524,-5.523815787356057e-05,4.843260452800637e-11,,2322619124.4724884,65837909741.41794,0.03528515962200235,65796928496.10633,bare_vo2,,False
3.318194258739027e-05,frequency,1839987307.9778523,65868541122.56525,0.02793786924108332,65842836788.23042,8e-07,v6_warning_reproduction,3162277660.1683726,4e-07,False,0.00608354695439637,-3.318194258739027e-05,1.747684625195022e-11,,1800561863.6606085,65870726804.97747,0.0273381857688838,65846113224.63239,bare_vo2,,False
1.991640276344242e-05,frequency,1425748856.7554154,65889127097.23297,0.021640294930475694,65873699682.29188,8e-07,v6_warning_reproduction,4084238652.674517,4e-07,False,0.006083547471877326,-1.991640276344242e-05,6.296239667232649e-12,,1395153027.1628976,65890439384.69386,0.021175413453749094,65875667361.620056,bare_vo2,,False
1.1948338137557357e-05,frequency,1104423219.569601,65901483501.101654,0.01675948498245493,65892228502.29038,8e-07,v6_warning_reproduction,5274997063.70262,4e-07,False,0.006083547658123584,-1.1948338137557357e-05,2.2660759404667875e-12,,1080701340.0592701,65902270919.014244,0.016399279819831938,65893409358.57504,bare_vo2,,False
7.165995402402814e-06,frequency,855355292.4935338,65908896528.32523,0.012978207037594862,65903345961.37805,8e-07,v6_warning_reproduction,6812920690.579621,4e-07,False,0.006083547725115992,-7.165995402402814e-06,8.15103017575528e-13,,836973129.2686658,65909368832.86703,0.01269919043192025,65904054320.86698,bare_vo2,,False
4.2970359679372905e-06,frequency,662382233.7880672,65913342520.93474,0.01004945823956438,65910014201.62512,8e-07,v6_warning_reproduction,8799225435.691074,4e-07,False,0.006083547749204534,-4.2970359679372905e-06,2.930875890435995e-13,,648142542.9939017,65913625753.54703,0.009833368762138113,65910439015.55064,bare_vo2,,False
,time,,,,,8e-07,v6_warning_reproduction,1.0492287853077399e-10,4e-07,False,,,,0.04294808291308498,,,,,electrode_covered_vo2,-0.012617668382191737,False
,time,,,,,8e-07,v6_warning_reproduction,1.1550760804787748e-10,4e-07,False,,,,0.5188997912331565,,,,,electrode_covered_vo2,-0.012487637739076725,False
,time,,,,,8e-07,v6_warning_reproduction,1.2716013612825984e-10,4e-07,False,,,,0.906333159904248,,,,,electrode_covered_vo2,-0.012133247099248005,False
,time,,,,,8e-07,v6_warning_reproduction,1.3998818340567886e-10,4e-07,False,,,,1.2068344094754433,,,,,electrode_covered_vo2,-0.011558043248688832,False
,time,,,,,8e-07,v6_warning_reproduction,1.5411033748387823e-10,4e-07,False,,,,1.4251484835989636,,,,,electrode_covered_vo2,-0.010771417305863075,False
,time,,,,,8e-07,v6_warning_reproduction,1.6965714920786226e-10,4e-07,False,,,,1.568263607877105,,,,,electrode_covered_vo2,-0.009788087940460315,False
,time,,,,,8e-07,v6_warning_reproduction,1.8677233952816356e-10,4e-07,False,,,,1.6446805984517776,,,,,electrode_covered_vo2,-0.008627469757887635,False
,time,,,,,8e-07,v6_warning_reproduction,2.056141281148386e-10,4e-07,False,,,,1.6638116476891043,,,,,electrode_covered_vo2,-0.007312910403726066,False
,time,,,,,8e-07,v6_warning_reproduction,2.2635669600342643e-10,4e-07,False,,,,1.6354463340601264,,,,,electrode_covered_vo2,-0.0058708105832794835,False
,time,,,,,8e-07,v6_warning_reproduction,2.4919179579416187e-10,4e-07,False,,,,1.5692548836329143,,,,,electrode_covered_vo2,-0.004329686993089027,False
,time,,,,,8e-07,v6_warning_reproduction,2.743305242897671e-10,4e-07,False,,,,1.47434143608987,,,,,electrode_covered_vo2,-0.002719274232071229,False
,time,,,,,8e-07,v6_warning_reproduction,3.0200527395878916e-10,4e-07,False,,,,1.3588882049052955,,,,,electrode_covered_vo2,-0.0010697678081084472,False
,time,,,,,8e-07,v6_warning_reproduction,3.324718812646007e-10,4e-07,False,,,,1.2299332407844614,,,,,electrode_covered_vo2,0.0005887207783116489,False
,time,,,,,8e-07,v6_warning_reproduction,3.660119917200738e-10,4e-07,False,,,,1.0933026190637083,,,,,electrode_covered_vo2,0.0022264858239438223,False
,time,,,,,8e-07,v6_warning_reproduction,4.0293566353143205e-10,4e-07,False,,,,0.9536844653661228,,,,,electrode_covered_vo2,0.003814383601283599,False
,time,,,,,8e-07,v6_warning_reproduction,4.435842339004181e-10,4e-07,False,,,,0.8148021670030209,,,,,electrode_covered_vo2,0.0053239338203935,False
,time,,,,,8e-07,v6_warning_reproduction,4.883334744820161e-10,4e-07,False,,,,0.6796286099966065,,,,,electrode_covered_vo2,0.0067274973309331765,False
,time,,,,,8e-07,v6_warning_reproduction,5.375970651680405e-10,4e-07,False,,,,0.5505861223907101,,,,,electrode_covered_vo2,0.007998642045205687,False
,time,,,,,8e-07,v6_warning_reproduction,5.918304183096377e-10,4e-07,False,,,,0.4296941166546649,,,,,electrode_covered_vo2,0.009112758897207088,False
,time,,,,,8e-07,v6_warning_reproduction,6.515348887313508e-10,4e-07,False,,,,0.3186496822226511,,,,,electrode_covered_vo2,0.01004792496606717,False
,time,,,,,8e-07,v6_warning_reproduction,7.172624084558004e-10,4e-07,False,,,,0.21884692370515904,,,,,electrode_covered_vo2,0.010785949317731526,False
,time,,,,,8e-07,v6_warning_reproduction,7.896205889842169e-10,4e-07,False,,,,0.13135349509989372,,,,,electrode_covered_vo2,0.011313490706393267,False
,time,,,,,8e-07,v6_warning_reproduction,8.692783383003712e-10,4e-07,False,,,,0.05686692721009722,,,,,electrode_covered_vo2,0.011623109488305049,False
,time,,,,,8e-07,v6_warning_reproduction,9.569720445237278e-10,4e-07,False,,,,-0.0043285052637890556,,,,,electrode_covered_vo2,0.011714108315037724,False
,time,,,,,8e-07,v6_warning_reproduction,1.0535123833759663e-09,4e-07,False,,,,-0.05238828065696113,,,,,electrode_covered_vo2,0.011593025790950492,False
,time,,,,,8e-07,v6_warning_reproduction,1.1597918123918484e-09,4e-07,False,,,,-0.08790671455196063,,,,,electrode_covered_vo2,0.011273674084925288,False
,time,,,,,8e-07,v6_warning_reproduction,1.276792821153902e-09,4e-07,False,,,,-0.11188312680085516,,,,,electrode_covered_vo2,0.010776655936407562,False
,time,,,,,8e-07,v6_warning_reproduction,1.4055970138193724e-09,4e-07,False,,,,-0.12565485628421344,,,,,electrode_covered_vo2,0.010128357014152366,False
,time,,,,,8e-07,v6_warning_reproduction,1.5473951079019933e-09,4e-07,False,,,,-0.130802154270869,,,,,electrode_covered_vo2,0.009359480004425401,False
,time,,,,,8e-07,v6_warning_reproduction,1.7034979417413059e-09,4e-07,False,,,,-0.1290347899924974,,,,,electrode_covered_vo2,0.008503255648040081,False
,time,,,,,8e-07,v6_warning_reproduction,1.875348592416942e-09,4e-07,False,,,,-0.12207367201925239,,,,,electrode_covered_vo2,0.007593518232111833,False
,time,,,,,8e-07,v6_warning_reproduction,2.064535716130781e-09,4e-07,False,,,,-0.11154198596108401,,,,,electrode_covered_vo2,0.006662854358915905,False
,time,,,,,8e-07,v6_warning_reproduction,2.2728082343807885e-09,4e-07,False,,,,-0.09887869385892782,,,,,electrode_covered_vo2,0.0057410155769694465,False
,time,,,,,8e-07,v6_warning_reproduction,2.5020915016913615e-09,4e-07,False,,,,-0.08528287215418211,,,,,electrode_covered_vo2,0.004853729486403899,False
,time,,,,,8e-07,v6_warning_reproduction,2.754505104361231e-09,4e-07,False,,,,-0.07169126795482846,,,,,electrode_covered_vo2,0.004021964010426122,False
,time,,,,,8e-07,v6_warning_reproduction,3.0323824547676364e-09,4e-07,False,,,,-0.05878524917358595,,,,,electrode_covered_vo2,0.0032616182596585217,False
,time,,,,,8e-07,v6_warning_reproduction,3.338292362364307e-09,4e-07,False,,,,-0.04701874203749866,,,,,electrode_covered_vo2,0.0025835545108885906,False
,time,,,,,8e-07,v6_warning_reproduction,3.6750627807842904e-09,4e-07,False,,,,-0.0366569646400549,,,,,electrode_covered_vo2,0.0019938645792983716,False
,time,,,,,8e-07,v6_warning_reproduction,4.0458069505753115e-09,4e-07,False,,,,-0.02781691821563702,,,,,electrode_covered_vo2,0.0014942804455418716,False
,time,,,,,8e-07,v6_warning_reproduction,4.453952179241496e-09,4e-07,False,,,,-0.020503766151678735,,,,,electrode_covered_vo2,0.0010826784103912992,False
,time,,,,,8e-07,v6_warning_reproduction,4.9032715246458114e-09,4e-07,False,,,,-0.014640898474785504,,,,,electrode_covered_vo2,0.0007536654840516379,False
