observation_mode,anchor_count,auxiliary_loss_weight,noise,gamma_true,gamma_est,relative_error,objective,G_loss,I_loss,auxiliary_loss,recoverable_le_0p1,recoverable_le_0p2,finite_result,frozen_inputs_unchanged
port_plus_sigma_aggregate_proxy,4,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.9454302712473412,0.0828407531204905,0.08292475134606729,0.08211257020541247,False,False,True,True
port_plus_sigma_aggregate_proxy,4,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,9.204630065385,0.09578031171342506,0.07308394243007962,0.09072306342056842,False,False,True,True
port_plus_sigma_aggregate_proxy,8,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.14026093187875185,0.08380844922530116,0.10031881657710555,0.0629163396520556,False,False,True,True
port_plus_sigma_aggregate_proxy,8,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.1943394176760969,0.08223856613384288,0.07905561921027975,0.07257160153742179,False,False,True,True
port_plus_sigma_aggregate_proxy,8,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.8956530564276626,0.08238389132859851,0.06785108681744277,0.07793421812906504,False,False,True,True
port_plus_sigma_aggregate_proxy,8,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,7.698077980457734,0.08985370014570263,0.0776909127997215,0.07569377383512478,False,False,True,True
port_plus_sigma_aggregate_proxy,16,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.12686362166519508,0.08700378836628923,0.063120078333761,0.08298353732332979,False,False,True,True
port_plus_sigma_aggregate_proxy,16,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.2015728426740422,0.08289604380144167,0.07194605909011627,0.08270232892785007,False,False,True,True
port_plus_sigma_aggregate_proxy,16,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.8957723341504011,0.08323938668388137,0.0800557234709743,0.07725036453313402,False,False,True,True
port_plus_sigma_aggregate_proxy,16,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,7.241320817876882,0.08479294482962188,0.08403381178783705,0.07114509526753648,False,False,True,True
port_plus_sigma_aggregate_proxy,32,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.12987813193255376,0.0853755645947129,0.07263442287453876,0.0818391550087914,False,False,True,True
port_plus_sigma_aggregate_proxy,32,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.2115391078926109,0.07993755167728459,0.09635563476701914,0.0834222984321244,False,False,True,True
port_plus_sigma_aggregate_proxy,32,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.8968309678740409,0.07985792136351462,0.09145662623021927,0.07712432929957243,False,False,True,True
port_plus_sigma_aggregate_proxy,32,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,7.816624088917174,0.08148569958977313,0.09176796548618926,0.07689252966184613,False,False,True,True
port_plus_sparse_T,2,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.1217996215849997,0.08237142046334764,0.07766307179632437,0.00595224823797519,False,False,True,True
port_plus_sparse_T,2,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12715664499917737,0.08237142046334764,0.07766307179632437,0.00595224823797519,False,False,True,True
port_plus_sparse_T,2,10.0,0.0,450000000.0,900000000.0,1.0,0.16854631374805235,0.10250707412031101,0.10190380447993949,0.0015085948664446064,False,False,True,True
port_plus_sparse_T,2,100.0,0.0,450000000.0,900000000.0,1.0,0.3043198517280669,0.10250707412031101,0.10190380447993949,0.0015085948664446064,False,False,True,True
port_plus_sparse_T,4,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.1216238397395102,0.08237142046334764,0.07766307179632437,0.0041944297830802625,False,False,True,True
port_plus_sparse_T,4,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12539882654428244,0.08237142046334764,0.07766307179632437,0.0041944297830802625,False,False,True,True
port_plus_sparse_T,4,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.16314869459200482,0.08237142046334764,0.07766307179632437,0.0041944297830802625,False,False,True,True
port_plus_sparse_T,4,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.5406473750692284,0.08237142046334764,0.07766307179632437,0.0041944297830802625,False,False,True,True
port_plus_sparse_T,8,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12149098541044816,0.08237142046334764,0.07766307179632437,0.0028658864924597568,False,False,True,True
port_plus_sparse_T,8,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12407028325366193,0.08237142046334764,0.07766307179632437,0.0028658864924597568,False,False,True,True
port_plus_sparse_T,8,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.14986326168579975,0.08237142046334764,0.07766307179632437,0.0028658864924597568,False,False,True,True
port_plus_sparse_T,8,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.4077930460071778,0.08237142046334764,0.07766307179632437,0.0028658864924597568,False,False,True,True
port_plus_sparse_T,16,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12146357473054042,0.08237142046334764,0.07766307179632437,0.002591779693382435,False,False,True,True
port_plus_sparse_T,16,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12379617645458461,0.08237142046334764,0.07766307179632437,0.002591779693382435,False,False,True,True
port_plus_sparse_T,16,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.14712219369502652,0.08237142046334764,0.07766307179632437,0.002591779693382435,False,False,True,True
port_plus_sparse_T,16,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.38038236609944565,0.08237142046334764,0.07766307179632437,0.002591779693382435,False,False,True,True
port_plus_sparse_T,32,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12145318074644339,0.08237142046334764,0.07766307179632437,0.0024878398524121473,False,False,True,True
port_plus_sparse_T,32,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12369223661361432,0.08237142046334764,0.07766307179632437,0.0024878398524121473,False,False,True,True
