protocol,T_sw_delta_K,T_sw_prior_width,observation_count,noise,gamma_true,gamma_est,relative_error,recoverable_le_0p1,recoverable_le_0p2,finite_result,source
triangle,0.1,0.2,16,0.01,450000000.0,450000000.0,9.830099697201907e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,16,0.02,450000000.0,450000000.0,1.0022846750088219e-17,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,16,0.05,450000000.0,450000000.0,1.0601087908747155e-17,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,32,0.0,450000000.0,450000000.0,6.814637407481663e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,32,0.01,450000000.0,450000000.0,6.950930155631295e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,32,0.02,450000000.0,450000000.0,7.08722290378093e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,32,0.05,450000000.0,450000000.0,7.496101148229829e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,64,0.0,450000000.0,450000000.0,6.264279218805137e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,64,0.01,450000000.0,450000000.0,6.38956480318124e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,64,0.02,450000000.0,450000000.0,6.514850387557342e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.2,64,0.05,450000000.0,450000000.0,6.890707140685651e-18,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,8,0.0,450000000.0,485355339.0593274,0.07856742013183861,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,8,0.01,450000000.0,486062445.84051394,0.08013876853447538,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,8,0.02,450000000.0,486769552.62170047,0.08171011693711215,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,8,0.05,450000000.0,488890872.96526015,0.08642416214502248,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,16,0.0,450000000.0,475000000.0,0.05555555555555555,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,16,0.01,450000000.0,475500000.0,0.056666666666666664,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,16,0.02,450000000.0,475999999.99999994,0.057777777777777775,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,16,0.05,450000000.0,477500000.0,0.061111111111111116,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,32,0.0,450000000.0,467677669.5296637,0.039283710065919304,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,32,0.01,450000000.0,468031222.920257,0.04006938426723769,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,32,0.02,450000000.0,468384776.31085026,0.040855058468556076,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,32,0.05,450000000.0,469445436.48263,0.04321208107251124,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,64,0.0,450000000.0,466250000.00000006,0.03611111111111111,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,64,0.01,450000000.0,466575000.0,0.03683333333333333,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,64,0.02,450000000.0,466900000.0,0.03755555555555555,True,True,True,response_surface_from_validated_audits
triangle,0.1,0.5,64,0.05,450000000.0,467875000.0,0.03972222222222222,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,8,0.0,450000000.0,520710678.1186547,0.15713484026367722,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,8,0.01,450000000.0,522124891.6810279,0.16027753706895076,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,8,0.02,450000000.0,523539105.24340093,0.1634202338742243,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,8,0.05,450000000.0,527781745.93052024,0.17284832429004496,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,16,0.0,450000000.0,500000000.0,0.1111111111111111,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,16,0.01,450000000.0,501000000.0,0.11333333333333333,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,16,0.02,450000000.0,502000000.00000006,0.11555555555555555,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,16,0.05,450000000.0,505000000.0,0.12222222222222223,False,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,32,0.0,450000000.0,485355339.0593274,0.07856742013183861,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,32,0.01,450000000.0,486062445.84051394,0.08013876853447538,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,32,0.02,450000000.0,486769552.62170047,0.08171011693711215,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,32,0.05,450000000.0,488890872.96526015,0.08642416214502248,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,64,0.0,450000000.0,482500000.0,0.07222222222222222,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,64,0.01,450000000.0,483149999.99999994,0.07366666666666666,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,64,0.02,450000000.0,483800000.0,0.0751111111111111,True,True,True,response_surface_from_validated_audits
triangle,0.1,1.0,64,0.05,450000000.0,485750000.0,0.07944444444444444,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.02,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.05,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,8,0.0,450000000.0,450000000.0,1.3629274814963326e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,8,0.01,450000000.0,450000000.0,1.390186031126259e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,8,0.02,450000000.0,450000000.0,1.417444580756186e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,8,0.05,450000000.0,450000000.0,1.4992202296459658e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,16,0.0,450000000.0,450000000.0,9.637352644315595e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,16,0.01,450000000.0,450000000.0,9.830099697201907e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,16,0.02,450000000.0,450000000.0,1.0022846750088219e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,16,0.05,450000000.0,450000000.0,1.0601087908747155e-17,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,32,0.0,450000000.0,450000000.0,6.814637407481663e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,32,0.01,450000000.0,450000000.0,6.950930155631295e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,32,0.02,450000000.0,450000000.0,7.08722290378093e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,32,0.05,450000000.0,450000000.0,7.496101148229829e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,64,0.0,450000000.0,450000000.0,6.264279218805137e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,64,0.01,450000000.0,450000000.0,6.38956480318124e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,64,0.02,450000000.0,450000000.0,6.514850387557342e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.1,64,0.05,450000000.0,450000000.0,6.890707140685651e-18,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,8,0.0,450000000.0,485355339.0593274,0.07856742013183861,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,8,0.01,450000000.0,486062445.84051394,0.08013876853447538,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,8,0.02,450000000.0,486769552.62170047,0.08171011693711215,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,8,0.05,450000000.0,488890872.96526015,0.08642416214502248,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,16,0.0,450000000.0,475000000.0,0.05555555555555555,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,16,0.01,450000000.0,475500000.0,0.056666666666666664,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,16,0.02,450000000.0,475999999.99999994,0.057777777777777775,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,16,0.05,450000000.0,477500000.0,0.061111111111111116,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,32,0.0,450000000.0,467677669.5296637,0.039283710065919304,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,32,0.01,450000000.0,468031222.920257,0.04006938426723769,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,32,0.02,450000000.0,468384776.31085026,0.040855058468556076,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,32,0.05,450000000.0,469445436.48263,0.04321208107251124,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,64,0.0,450000000.0,466250000.00000006,0.03611111111111111,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,64,0.01,450000000.0,466575000.0,0.03683333333333333,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,64,0.02,450000000.0,466900000.0,0.03755555555555555,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.2,64,0.05,450000000.0,467875000.0,0.03972222222222222,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,8,0.0,450000000.0,520710678.1186547,0.15713484026367722,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,8,0.01,450000000.0,522124891.6810279,0.16027753706895076,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,8,0.02,450000000.0,523539105.24340093,0.1634202338742243,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,8,0.05,450000000.0,527781745.93052024,0.17284832429004496,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,16,0.0,450000000.0,500000000.0,0.1111111111111111,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,16,0.01,450000000.0,501000000.0,0.11333333333333333,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,16,0.02,450000000.0,502000000.00000006,0.11555555555555555,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,16,0.05,450000000.0,505000000.0,0.12222222222222223,False,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,32,0.0,450000000.0,485355339.0593274,0.07856742013183861,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,32,0.01,450000000.0,486062445.84051394,0.08013876853447538,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,32,0.02,450000000.0,486769552.62170047,0.08171011693711215,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,32,0.05,450000000.0,488890872.96526015,0.08642416214502248,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,64,0.0,450000000.0,482500000.0,0.07222222222222222,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,64,0.01,450000000.0,483149999.99999994,0.07366666666666666,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,64,0.02,450000000.0,483800000.0,0.0751111111111111,True,True,True,response_surface_from_validated_audits
triangle,0.2,0.5,64,0.05,450000000.0,485750000.0,0.07944444444444444,True,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,8,0.0,450000000.0,591421356.2373095,0.31426968052735443,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,8,0.01,450000000.0,594249783.3620557,0.3205550741379015,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,8,0.02,450000000.0,597078210.4868019,0.3268404677484486,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,8,0.05,450000000.0,605563491.8610405,0.3456966485800899,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,16,0.0,450000000.0,550000000.0,0.2222222222222222,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,16,0.01,450000000.0,552000000.0,0.22666666666666666,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,16,0.02,450000000.0,554000000.0,0.2311111111111111,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,16,0.05,450000000.0,560000000.0,0.24444444444444446,False,False,True,response_surface_from_validated_audits
triangle,0.2,1.0,32,0.0,450000000.0,520710678.1186547,0.15713484026367722,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,32,0.01,450000000.0,522124891.6810279,0.16027753706895076,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,32,0.02,450000000.0,523539105.24340093,0.1634202338742243,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,32,0.05,450000000.0,527781745.93052024,0.17284832429004496,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,64,0.0,450000000.0,514999999.99999994,0.14444444444444443,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,64,0.01,450000000.0,516300000.0,0.14733333333333332,False,True,True,response_surface_from_validated_audits
triangle,0.2,1.0,64,0.02,450000000.0,517600000.0,0.1502222222222222,False,True,True,response_surface_from_validated_audits
