maximum_principal_angle_deg,ordinary_rank,protocol,rank_changed,replicate,switch_rank
0.14619689812038367,1,multi_pulse,True,3,2
0.26526311635457756,1,multi_pulse,True,4,2
0.14425459725156747,1,multi_pulse,True,5,2
0.13272751180042316,1,multi_pulse,True,6,2
0.44521838633163546,1,multi_pulse,True,7,2
0.28461526156385486,1,multi_pulse,True,8,2
0.17829178946278834,1,multi_pulse,True,9,2
0.22719976579536838,1,multi_pulse,True,10,2
0.11601010748580727,1,multi_pulse,True,11,2
0.06743955738882274,1,multi_pulse,True,12,2
0.14870940352810016,1,multi_pulse,True,13,2
0.38790258657320936,1,multi_pulse,True,14,2
0.22137841779992776,1,multi_pulse,True,15,2
0.3504992779491883,1,multi_pulse,True,16,2
0.10775689239961886,1,multi_pulse,True,17,2
0.3539852806448236,1,multi_pulse,True,18,2
0.38734701663687504,1,multi_pulse,True,19,2
0.18979091345282192,1,multi_pulse,True,20,2
0.04607950437179647,1,multi_pulse,True,21,2
0.16481698255379065,1,multi_pulse,True,22,2
0.10776840450736298,1,multi_pulse,True,23,2
0.2252196304080107,1,multi_pulse,True,24,2
0.1411147703379698,1,multi_pulse,True,25,2
0.12641833339518957,1,multi_pulse,True,26,2
0.08644177248334077,1,multi_pulse,True,27,2
0.5581616399019216,1,multi_pulse,True,28,2
0.3015273824078171,1,multi_pulse,True,29,2
0.15606093781170505,1,multi_pulse,True,30,2
0.18371539290416092,1,multi_pulse,True,31,2
0.09122067138589898,1,multi_pulse,True,32,2
0.06137381322159873,1,multi_pulse,True,33,2
0.3631067467719791,1,multi_pulse,True,34,2
0.14185944615015444,1,multi_pulse,True,35,2
0.2117176666607273,1,multi_pulse,True,36,2
0.06060644579039949,1,multi_pulse,True,37,2
1.3685304713078708,1,multi_pulse,True,38,2
0.1554902215169818,1,multi_pulse,True,39,2
0.18517056953800753,1,multi_pulse,True,40,2
0.7338002310301939,1,multi_pulse,True,41,2
0.057946230259806476,1,multi_pulse,True,42,2
0.2680108358155731,1,multi_pulse,True,43,2
0.10712804538021672,1,multi_pulse,True,44,2
0.11504221154363808,1,multi_pulse,True,45,2
0.20029020785547672,1,multi_pulse,True,46,2
0.039216781837286836,1,multi_pulse,True,47,2
0.39731311530744673,1,multi_pulse,True,48,2
0.15154534582175588,1,multi_pulse,True,49,2
0.03598088472621593,1,multi_pulse,True,50,2
0.20012724905908977,1,multi_pulse,True,51,2
0.1193344093634225,1,multi_pulse,True,52,2
0.093372887162504,1,multi_pulse,True,53,2
0.25072657794512515,1,multi_pulse,True,54,2
0.0749662233252257,1,multi_pulse,True,55,2
0.2521106234859601,1,multi_pulse,True,56,2
0.2816281870800885,1,multi_pulse,True,57,2
0.07765628710374442,1,multi_pulse,True,58,2
0.08624519413174613,1,multi_pulse,True,59,2
0.14237703964527237,1,multi_pulse,True,60,2
0.06826061390867065,1,multi_pulse,True,61,2
0.12497311087732231,1,multi_pulse,True,62,2
0.12519120449171348,1,multi_pulse,True,63,2
0.24779237684398883,1,multi_pulse,True,64,2
0.12485598346961914,1,multi_pulse,True,65,2
0.133646366557809,1,multi_pulse,True,66,2
0.19995160584253902,1,multi_pulse,True,67,2
0.10255981471247998,1,multi_pulse,True,68,2
0.0380658436346905,1,multi_pulse,True,69,2
0.1247415288919112,1,multi_pulse,True,70,2
0.5189065311544107,1,multi_pulse,True,71,2
0.03818286637788797,1,multi_pulse,True,72,2
0.11759575487630322,1,multi_pulse,True,73,2
0.06005037464245573,1,multi_pulse,True,74,2
0.25622904627028814,1,multi_pulse,True,75,2
0.09811060169534365,1,multi_pulse,True,76,2
0.10384623013528856,1,multi_pulse,True,77,2
0.25107357850738754,1,multi_pulse,True,78,2
0.03876595592201777,1,multi_pulse,True,79,2
0.20403964441434153,1,multi_pulse,True,80,2
0.1987706533123506,1,multi_pulse,True,81,2
0.323299751401041,1,multi_pulse,True,82,2
0.07098148255159596,1,multi_pulse,True,83,2
0.42757525083453946,1,multi_pulse,True,84,2
0.2923045112367656,1,multi_pulse,True,85,2
0.5981902349004963,1,multi_pulse,True,86,2
0.22304840958312,1,multi_pulse,True,87,2
0.15584818721164123,1,multi_pulse,True,88,2
0.35847650626340505,1,multi_pulse,True,89,2
0.12726985170761443,1,multi_pulse,True,90,2
0.04503968678691433,1,multi_pulse,True,91,2
0.13338559416515505,1,multi_pulse,True,92,2
0.11832257357115038,1,multi_pulse,True,93,2
0.11040594356834377,1,multi_pulse,True,94,2
0.13192040278387215,1,multi_pulse,True,95,2
0.4373919817384863,1,multi_pulse,True,96,2
0.2368783185603303,1,multi_pulse,True,97,2
0.3127478448654836,1,multi_pulse,True,98,2
0.17110032977440962,1,multi_pulse,True,99,2
0.23609147123259602,1,multi_pulse,True,100,2
0.12207619090417567,1,multi_pulse,True,101,2
0.31162710924505105,1,multi_pulse,True,102,2
0.1581726085370441,1,multi_pulse,True,103,2
0.021142293394561598,1,multi_pulse,True,104,2
0.06827235067522412,1,multi_pulse,True,105,2
0.10396662070850367,1,multi_pulse,True,106,2
0.21901434045540208,1,multi_pulse,True,107,2
0.12691424693304193,1,multi_pulse,True,108,2
0.23183310281999905,1,multi_pulse,True,109,2
